gene_id,CTR_1,CTR_2,CTR_3,MA1_1,MA1_2,MA1_3,MA100_1,MA100_2,MA100_3,MB1_1,MB1_2,MB1_3,MB100_1,MB100_2,MB100_3,MC1_1,MC1_2,MC1_3,MC100_1,MC100_2,MC100_3,MD1_1,MD1_2,MD1_3
ENSG00000001561,4.534734652219211,3.5445907114221185,3.729631526282263,4.140351993003493,3.849425435655239,4.507110389932074,4.017927696374173,2.9892234251836403,3.477239921870932,2.7177137638435416,3.833625551567344,5.559055814019409,5.382419339595905,4.375036614779342,4.540395682580402,0.0,5.175566932009957,4.350656799098722,4.277888188174399,5.195284357268147,5.82382561550688,4.8310877889142185,3.7473873227426147,4.565842587783987
ENSG00000001617,6.596519831588046,6.5518083907818205,5.882237649987677,5.858815150402632,6.7738906080627395,6.12023024276307,6.248882430907483,6.989651163627985,6.185887941490507,6.11549352298323,6.87351835293941,6.304296883810579,7.058713725162424,6.109102218698024,6.270279293158491,7.068602194864114,6.80016649770711,6.249413024538931,5.41410734182669,6.045269719907632,6.013283429761789,7.229708700422495,7.054731537234695,7.136823158808236
ENSG00000001629,9.233246134028935,8.954297314301725,9.102270714998477,9.176084967827014,8.714917938802717,9.699174541895927,9.679310312023063,9.315623413897734,9.552880593479056,9.189656205397272,9.295012861887143,9.471607183590024,9.092748596502057,9.093598007948978,9.21452241198664,9.62120528440655,9.239013386507024,9.623699208712615,9.691752009428368,9.245202558118308,9.176490505767088,9.45397576743215,9.346922722301889,9.14769680906129
ENSG00000001631,7.857117974851801,7.729574976908795,7.394547365196897,7.541940844720329,7.257655086382727,7.952196385404943,7.862953390711386,7.58393103266959,7.5456447809067155,7.487883823327351,7.71463638602709,8.148464351937616,8.117186953037862,8.099125657420922,8.054713350214232,7.906299303284246,6.710803643736288,7.8377264211060105,7.604890787544176,8.028791658404591,6.776582016436547,8.549639463194751,8.15470509832802,7.79108965572693
ENSG00000002016,5.96568719159117,5.517564764783831,5.240206407268848,5.564980340445234,5.772336024762584,6.137467772415166,5.809934924944285,5.850010790439918,4.2915894771834475,6.025702031858352,6.796199223622614,6.804128434653948,6.3487347260658336,6.360966056575075,5.897364099265661,6.565642216252565,5.1071721471430775,5.928226315978233,6.346483158229238,6.507587648026107,5.1830451816684056,6.060013502803807,6.901628037340772,5.928034724773908
ENSG00000002330,7.792985338662922,7.751168591225676,7.23284128801613,7.04113205967082,7.054272691678474,6.75520560304152,8.24817092820105,7.9370677722397005,7.88677256442537,7.920419971550271,7.167624552452637,6.846817399337071,7.018094839376546,7.576061435131955,7.407545780237903,7.5151699582238995,7.5384521298159095,8.104139094513318,6.884728298035777,7.722920374910558,7.421743973051461,7.960932433878415,7.419499914729583,7.615318038662876
ENSG00000002549,8.37358691554188,8.6400575346183,8.64856838364896,7.995905926342563,8.030448232908222,8.143503826786768,8.045219745500543,8.433417450849623,8.3308857931341,8.136013627477986,8.620656276368074,8.313550403651682,8.14574849394842,8.450864621391935,8.654747180865739,8.253328373681134,8.096776097953104,8.239153407083366,8.79919708692759,9.045618332677378,8.688535357668123,8.38161066858754,8.252934579062279,8.3113806698948
ENSG00000002745,6.6554183674384175,7.137113691474015,7.155965335598621,6.5858024470552206,6.788553078346082,7.328222526646509,6.570620826047008,7.127316441015855,6.877390459980426,6.11549352298323,7.039281982384156,7.052297858361114,6.771609897642141,6.790798060944177,7.008531018234585,6.944944926790767,7.110796208443781,6.498555555130021,7.445719555046017,7.269080790924723,7.107472676082591,7.5647397892715444,7.044318369082316,7.060422779830617
ENSG00000002746,5.011314970263536,5.090575734740073,5.70854671301115,2.190487351751522,5.062545229583306,4.750597412742717,3.1043421116587404,4.1977994761917286,5.462073520819327,5.555231349657955,3.9332947209333784,5.533150171845183,5.350056585500769,2.1015357568012365,4.74342061591751,2.483947978510555,0.0,0.8825071714132786,5.124838657228468,4.090622890569288,5.801152749795255,4.432846850228585,4.108910332228376,5.816318856883283
ENSG00000002834,8.844543002484198,7.919554921885353,8.437420881417744,8.24788341110164,8.508995178132793,8.386350980773926,8.086142371516011,8.237226534939195,8.15393422253145,8.077631538233472,8.25699713648393,8.54180535536892,8.415772681287093,8.318288781645693,8.462014091786683,8.345870648743347,8.215236605625751,8.964495750001747,8.848521354187701,8.624993719809652,8.599359791928718,8.851779968776622,8.561190910628007,8.035184040260736
ENSG00000002919,7.831805991227092,7.807219688470778,7.828824267180473,7.809809176305897,7.577696421488792,8.281706782917325,7.155330354963669,8.231685469088578,8.000591679603499,8.336044784914707,8.13145777002095,8.1863555383469,7.899658707790907,7.867962137188576,7.8129571309229044,8.168331078539367,7.79910905391919,8.086338006435026,8.00363100188733,7.88394699728361,7.940475278609296,7.798809407784869,7.520621619733595,7.574695528275387
ENSG00000003056,7.250006204330135,6.221395287732335,7.074761231260742,7.291438253557924,7.136805923031629,7.029001716093838,7.335843071380951,7.860148510818038,7.658518723455501,7.090362924871397,6.755928082780497,6.814919679516894,7.028357277322177,6.874124596406515,6.718595818118952,7.136125576104117,7.110796208443781,6.733992086267922,6.7742006952396325,7.411785273653772,7.391707424924224,7.1522400915823106,6.704105736371849,6.948294262309195
ENSG00000003096,5.296782444062762,6.764943276909957,3.846071024366586,6.05204493011866,5.28566432371741,5.554183482634686,6.174931766304507,5.333756441315212,4.893383174991018,5.716969807020295,6.217712764272404,2.1230220157282447,5.912138793803807,6.747257643260406,5.65042830863699,5.307129969117117,5.44861316463749,5.374749652073412,6.183051754656609,6.521646047238216,6.1451587220524795,5.142843272992234,6.913119477239107,5.695220599845444
ENSG00000003249,5.503273094520209,5.044680688397064,5.9357792483447405,5.329502598030343,5.7425238706971475,5.854404703227591,5.387161739441699,1.1088550109581177,4.227979011164843,5.107259832901447,6.005107236104661,6.407715816071512,4.9358996534662225,4.03219604407619,5.39312704766371,4.526848840190676,6.172303741678511,5.803032301772991,5.347044134828106,4.74619642069172,5.730914486045852,5.220804675369559,4.026663807382499,4.951537328321753
ENSG00000003393,8.546922520821385,8.252959987023885,8.249340596839005,8.505417188239615,8.258210528504755,8.439436778763923,8.602148244012957,8.588860928696729,8.183578190994032,8.892254695814017,8.242496624082488,8.419869817742537,8.612769237788834,8.766525956215025,8.37300787274586,8.425140316404258,8.422935139041636,8.788524008313564,8.469433197033439,8.437512487685204,8.200799293964979,8.342909389031398,8.955032783791083,8.689795200717228
ENSG00000003400,5.62615094589601,5.338950331895746,5.438708751011102,5.412339836921907,6.462587777967196,6.268420243540175,4.882649009427542,6.474315193562073,6.134773838066511,4.85257202005593,5.755663891761715,4.84234782450618,5.445045137950915,6.398978228947037,5.509058683754038,6.009007241704472,5.392245417539248,6.722513407621895,5.998712870060784,6.4351642665150415,5.657080851831691,6.162346890433426,4.795575075191211,5.111547272906382
ENSG00000003402,10.182845205613395,10.496350151105402,10.31055020640561,10.635545877853495,10.625171774572397,10.443264338670826,10.758937226762635,10.33272239866223,10.841473181433077,10.554925095673637,10.721741822131818,10.470590795314621,10.726459727671513,10.580844441346079,10.438372794602568,10.641190901485732,10.375940908682542,10.657105443743037,10.195626624185888,10.011004324732422,10.262892046721648,10.691542495879578,10.754731992205665,10.825606707202539
ENSG00000003436,11.255442731421168,11.329979644944508,10.904396108534518,11.188239159811921,11.162067669655082,11.045109900664654,11.237783770587168,11.164167516310128,11.236920841369626,11.057930000825683,11.12629108161718,11.104423654809315,11.111427167198649,11.145018108006072,11.207703836920775,11.311015072070322,11.223152277860647,11.353194643349488,11.278366032898933,11.192150757621617,11.251892475259895,11.186467949894604,11.217850454631261,11.287638844017957
ENSG00000003509,7.351456698512863,6.873942175426009,7.062778327739629,6.988106109365456,7.004900480805621,6.402796450610077,6.903887963409408,6.777866074794408,6.897973712014136,6.722370882069866,6.6426959075321115,6.987002967899792,7.028357277322177,7.075327641627936,5.716236333510028,6.809686532690812,6.615537862253713,7.041706624697641,7.211300517310878,7.004582942873155,6.7649127045880295,6.480240758177444,7.0126201591523065,6.958855604450735
ENSG00000003756,9.278446154403914,9.319666118583747,9.162463767915723,9.6809874687103,9.634225478967492,9.944151899125902,9.580735812732938,9.372119859496648,9.703717644647112,9.464860904618313,10.0126625921287,9.264813149030914,9.876779367279083,9.878537630135032,10.00034543009231,9.36391222469553,9.663411823315865,9.988432417548355,9.640162286993867,9.846227773864166,9.73093957219234,9.451956654903226,9.607821005053756,9.86691918047305
ENSG00000003987,3.0102238434237165,4.258296410496183,3.602962575293476,2.524263162367662,2.7201202551278305,4.658073390361399,4.321933955618837,4.2859869939609725,4.521219326146496,4.257724213557905,2.831621630601529,4.343216888897503,4.416597632461081,0.0,5.39312704766371,0.0,5.363213554958307,3.4754631892040493,4.41517772962986,4.16416172903556,4.73408318457251,3.781500070215543,4.981712089347542,3.868925457875409
ENSG00000004059,3.4700523309452365,3.7868704725895714,2.717063116902541,3.931530480082683,2.9461942562088375,2.3731241520993867,1.5360569421265333,3.3581082596007725,0.8834007470699372,2.7177137638435416,5.312955950617472,0.0,3.597352328933336,2.429985430692481,3.6691426612933555,0.0,0.877109650216588,2.953937692967993,4.126146585551009,1.8769115817604676,2.437257205924157,1.9791533524560787,1.542162733223563,3.677586582327509
ENSG00000004142,10.454613635868405,10.13771339549691,10.497976862897161,10.156931117885376,10.145001973556667,10.585862945003269,9.695930398770845,10.190015751897954,10.268476986675166,10.06800872143211,10.235262405097513,10.162710562116764,10.082836275570871,10.14495617037386,10.358192220970714,10.199932858664152,10.079492722435457,10.2822488068456,10.485017858594865,10.3492527585874,10.59327184921691,10.42542768909702,10.281879134492804,10.083873602167165
ENSG00000004399,9.50151027912302,9.143082815331724,8.82209807150507,9.18494781843403,9.261118931110769,8.876717427078212,9.366983995572726,9.787242669516765,9.953985271172149,9.959032756303534,9.567392951700862,9.705597057154423,9.677645294719849,9.545176052575941,9.728651622987758,9.532699324972084,9.726040197478167,10.032093517379888,9.291299314875737,9.121427176072537,9.381433678401192,10.137068421585669,9.630622683262676,9.485644057192415
ENSG00000004455,10.806087813051212,10.810170647503567,10.957945334625377,10.71927412889921,10.641417430693373,10.319401929497733,10.40785811271794,10.650798262642956,10.450189793627107,10.879334088118746,10.731293365178384,10.829042878681712,10.467372104455313,10.87861212951875,10.58978433860204,10.379830279333516,10.27628812528427,10.549157054936808,10.656671213409794,10.689953081049111,10.603135725996914,10.416136727335681,10.541762237944784,10.631322508823581
ENSG00000004478,9.036795732950583,8.5484744456981,8.730385274731596,7.78670604606386,8.526594895414968,7.981128792540612,8.065826151990684,8.110118362307174,7.785464447605686,7.616477785375478,7.993944064950203,7.937538414343968,8.002142659332861,7.966182030290025,8.590398111821575,7.928234490167699,7.913670811030642,7.6745588261571775,8.608357560783789,8.685563485904462,8.669884873040292,7.805150391119737,7.3786382510939585,7.581545876738106
ENSG00000004487,8.114924007858104,8.459453038837625,8.2807164996182,8.303199423805255,7.980239455836051,8.939486379054008,8.559192018622912,8.389304566401952,8.404662331386398,8.11439625883733,7.993944064950203,8.651225797862272,8.3477425360686,8.376604824708318,8.650545396244475,8.130988338013818,8.40524161231005,8.27102114299835,8.930978011766811,8.713390393333132,8.518275309182739,8.686449489693628,7.963474041210247,8.598185948199056
ENSG00000004534,8.912520970299274,9.11003859977059,8.874451645471922,9.303629142990767,9.076298104699537,9.336478415226598,9.40387033669002,8.967841405386443,9.80255324019198,9.179282459607697,9.473246448947002,9.332089055361916,9.286896285820298,9.172528731584606,8.876028419468268,9.461154100858192,9.129051649497445,9.162252265354224,9.153357069527502,9.299248441839282,8.82964718035324,9.60516761803436,9.273038741054322,9.412613992806078
ENSG00000004660,5.1406291501384445,6.200617984888829,4.735874908171194,3.547670641355028,3.849425435655239,5.475033800560323,4.683702383451058,4.786863672470973,4.161433983405828,5.962577892195836,5.312955950617472,4.7995244157638774,5.414072026689132,4.7134791385577195,4.121797115309058,3.588112580755001,5.60559623690868,5.803032301772991,6.020397283907177,4.4257329730496435,5.316933993092116,4.673658370620512,5.146554888072881,5.617361386277049
ENSG00000004700,6.73948921652854,5.974514188147813,5.67745080458496,6.638370814131231,7.054272691678474,7.556825422743891,7.2118944221230326,7.028517652181394,7.312541525174144,5.827385963548734,5.236968274276605,5.7953484086761256,6.193234508330969,6.261308490027061,5.128910482991144,6.912300497901578,6.539718881046413,5.887690212718819,6.681969733569067,6.327245910355406,6.844682594097304,7.0808652989023875,7.435525941668718,7.295228168832249
ENSG00000004766,7.306225157828219,7.600702529280103,7.8429065411753704,7.5692755080459655,7.887936481610708,7.408516219875676,6.992661270134503,6.74712495974318,7.034377089482594,7.852402662382669,7.237535958161301,7.413465068833767,7.588979663067027,7.516791421558917,7.928519280145542,7.313269742213392,7.336683712614578,6.471381625425904,7.500751115040518,7.747054103476233,7.576618552048575,6.658910633463927,7.736511129694047,7.553947128409381
ENSG00000004776,3.3324429861671847,3.7868704725895714,3.13839850744484,3.6872834052711747,2.1221977328348314,1.4180534288635906,4.882649009427542,2.9892234251836403,2.601295145922113,2.3739881952578874,4.114086815111002,2.3771426799826485,2.7118802511476487,3.708123178527321,2.778316025281813,0.0,4.005440812513547,0.0,3.76432336174588,3.172909673935943,3.1617263366940636,0.0,2.5312614121651764,4.189022880322019
ENSG00000004777,5.596398656375686,7.035183916692879,6.679071733374536,7.066931643362407,6.480759223615563,7.877220298737569,6.809291924381008,5.790953739638359,7.24183930706397,6.741299920317788,7.157354798537558,7.4623292569769095,7.127155984216563,6.860566784592864,6.635994971483158,7.4099752273645265,7.260006158404142,7.4423891398166475,6.681969733569067,5.985664120874561,6.6039409825193465,7.586990365152738,7.952378289332068,7.422770328641174
ENSG00000004779,11.48892674008882,11.514384797980595,11.659412147904312,11.312064596376707,11.386480104442818,11.088964258698706,11.185191333361272,11.386781773432828,11.220160978362555,11.507534789357962,11.560618244213213,11.375754715761571,11.255438875529032,11.44725249933791,11.44211333992384,11.236055471886742,11.332042758667514,11.334465289516576,11.229747957694862,11.376523310703542,11.493773914939007,11.436182099339392,11.431192524452884,11.3636252354659
ENSG00000004864,8.12016080947452,8.011894375060892,7.884346932205711,7.961933270057871,8.048834993935015,7.776289901085462,7.344302039142016,7.002723346902814,7.682446167241625,6.47343220606546,7.454373745700407,7.2796431589216315,7.473549094938852,7.867962137188576,8.079930073824164,7.711353950160366,7.170669374489057,7.078189679558324,7.773992114226125,7.628643303138115,7.9763354699933515,7.6016356913630165,8.18819691589648,7.437948576232998
ENSG00000004866,8.491426178737298,8.321922101902826,7.904629130645355,8.377242982927841,8.664140333682584,8.36455737018303,8.121021547992331,8.517791948491288,7.947275206937469,8.731150785582939,8.95895173729234,8.512273973388352,8.368086547786962,8.744550614205833,8.67143300313482,8.257666157263214,8.140208515824318,8.600662061104027,8.39253226443684,8.598709749878225,8.615693637067977,8.572122338505975,8.266436911481962,8.834456169794441
ENSG00000004897,11.320012939538005,11.387415220917974,11.3870873419373,11.516055525783335,11.558351929432831,11.5187128718553,11.40480180992875,11.22747983767701,11.29190742566418,11.35765830420084,11.458714178814967,11.301447035377674,11.280877393559889,11.346295302784787,11.45662595680323,11.211109961306327,11.056328979968058,11.111694644983665,11.02977390709267,11.200913900806164,11.325732843228524,11.491291361903789,11.562869383798454,11.360641482036568
ENSG00000004961,9.897362573888097,9.589134678516595,9.514453930850179,9.885113819703793,9.964694547133332,9.56387445187541,9.785622099289213,9.956356466000065,9.708095271071993,10.071752496978519,9.950083845220593,9.77769791582703,9.837924520975243,9.599238373338864,9.951655172217142,9.945458325874247,10.109303922944184,9.876364206034568,9.496699562636646,9.48828739560987,9.753258196510417,10.119366722400205,10.051718151362653,9.80972441318341
ENSG00000004975,8.446273106514544,8.2680176162603,8.22266246846478,8.574493745637987,8.89508619993922,8.477161287317989,8.612690386714592,8.558198105036798,8.454149130293475,8.668250272512594,8.745881692262113,9.18387709520297,8.550045718951477,8.199464917651396,8.278147308549755,7.900762996649558,8.641204068901551,8.22295161907877,8.280180903566377,8.534296410419133,8.293060656008599,8.53445383869169,8.579336163989199,8.588016583260162
ENSG00000005007,10.199020593635261,9.83981395351419,9.822281449482468,9.793434797451365,10.097216397106681,10.071804087415652,10.41389849304098,10.321028647187863,10.196564500761157,10.280266515195741,10.10639667960934,10.495119940731648,10.196410927080098,9.674777807411411,10.135768272255458,10.42102244131044,10.44511009584358,10.590787259224868,10.045083143118168,10.083875694415108,10.294688102568992,10.107871282033825,9.950793561263017,9.793590032319518
ENSG00000005020,9.01728041582347,8.913383775746416,9.03945648970121,9.390478859479016,8.782399392714863,9.56068333924872,9.305497951551263,8.820594475169047,9.105677550254503,9.056184173382867,8.762915669975364,8.963977183157587,9.280470786963448,9.215765959000652,9.00997654633597,9.371937379508957,8.647237994775463,9.258784739747073,9.271091054600165,9.392087185728617,9.274390936951338,8.876077567327805,9.049176168947794,9.10078355118247
ENSG00000005022,12.030223634359595,11.820873324364053,12.262348877228941,11.917591100530469,11.87836493494901,11.56881153963443,11.581112575333588,11.936655979570212,11.834087414201797,11.81449818927655,11.944890451320845,11.73622873875755,11.784721400239507,12.004953846718292,12.08351998084804,11.731639073831957,11.717252964643235,11.674267858708758,11.932326681939374,12.074260133250002,11.712682116725158,11.835556497908259,11.843724421288265,11.857317146289136
ENSG00000005059,8.395347963540008,8.406003435339297,8.587149853701332,8.55183373740915,8.441015282981517,8.435957855032571,8.940172907113784,8.423730492630531,8.599470713737807,8.904901969383285,8.38133297743861,7.962017026934937,8.818956049690565,8.645255176777741,8.357624622712674,8.451886786470109,8.836041179672252,8.77747274556367,8.280180903566377,8.734668463372753,8.486653885899095,8.867013855059716,8.344900093826936,8.154838541528726
ENSG00000005073,3.595671391290331,4.3365642828210085,2.119421750896882,2.190487351751522,3.4673706895756684,1.81080118451317,4.017927696374173,0.0,0.0,1.2597689089287905,2.3445896601441345,4.082469191751533,3.0707899617142638,0.0,4.215797611094653,0.0,5.44861316463749,2.7876486232427853,3.542490828475734,0.0,3.1617263366940636,5.060427057464351,4.108910332228376,0.0
ENSG00000005075,10.88972322830149,10.828907903538182,10.956326962562931,10.667516103949149,10.841000505041437,10.33722831040432,11.40783156630938,11.131066007107279,11.141425622848816,11.222737523363474,10.704211690895352,11.141867461903695,11.231765772180317,10.800885710612683,10.823285930618164,10.943380815613512,11.332042758667514,11.244029854465715,10.245963772258566,10.632003256743236,10.990856006923906,11.46199473098968,11.133173751872642,10.96899315823451
ENSG00000005100,9.07505183617662,9.118370879887793,9.273204580864537,9.276244473093566,9.221144739828144,9.345777805996251,8.762222070710001,9.411861624572465,9.362362617953396,9.140594170337708,9.439741647340655,9.262844114962709,9.322776582620955,9.142033172658182,9.30819152463147,8.968251408764546,9.33184868904859,9.108146383112414,9.259740713978413,9.142049817149177,9.127211218144899,8.79874744302453,9.223132817644833,9.532354616072142
ENSG00000005156,8.888170694691313,8.494016749125539,8.69200292870833,9.087481073644737,9.218439996389561,9.36967937376368,8.994925245813793,8.91696111606626,9.127630660193212,8.763917626075038,9.237677844236673,9.31318534676599,9.040469580065068,8.62535075395588,8.620785180792472,8.927994153877275,9.12256951136963,9.573468968559885,8.275679970294897,8.44859251423349,8.559387129363989,9.231926146564096,9.227741733276416,9.170593500406387
ENSG00000005175,9.133191130945871,9.121137646785707,9.28614603203688,9.49632792683278,9.11462329181458,9.232029237508561,9.568152302356346,9.551843160022338,9.360509882362125,8.883761161889925,8.441817596211202,9.324557269326151,9.324859654250677,9.242145647773544,9.026283769906456,9.749946435940737,9.648449002526249,9.455351785131823,9.07263041218861,8.973296697003214,8.832445096082065,8.776330947302819,9.234627616449297,9.186407677110298
ENSG00000005189,6.725813234506224,6.647031272675439,6.598360165648099,6.222424535832214,6.68264138518316,6.48589526171591,7.174432520159574,5.850010790439918,6.52715804725792,6.330750330899975,6.742250630006651,5.634093429610194,6.843115425210131,7.0635419490234455,7.743640165204689,7.088219215832888,6.710803643736288,6.564332065044201,7.030769351227882,7.138330132390324,6.577500845089554,6.994721199061883,7.3365854374931025,6.128446970777417
ENSG00000005194,8.86652175722685,8.355205132445722,8.749200187355834,8.899259448755432,8.644124519041334,8.863829139085325,8.31854895956912,8.779410808028391,8.768283824356502,8.818413908747585,8.499868119559117,8.608448250446289,8.384157696112705,8.927980717424937,8.790780262049704,8.518469452467398,8.967240882025985,9.01005690635897,8.65068567573312,8.520361338955805,9.217735982641242,8.605203049743828,8.646278908803096,8.714935256615714
ENSG00000005206,8.395347963540008,8.589009391471338,8.632444070424919,8.397718586339387,7.818191973451991,8.821795413926367,9.091044781571593,8.899594291528164,9.129807709424831,9.203372843288344,8.822624580527423,8.744487257134473,8.653119380277225,8.499787582997756,8.22262083026981,8.609524016376925,8.976855756796674,8.613147993848369,8.077894837314954,8.41132328550143,8.394995974467657,9.318693937133851,9.115337740134885,8.778916310383853
ENSG00000005238,8.783141348784481,8.807435083042972,8.888097582442429,8.87390652320761,9.064297941264204,8.584754310364238,9.060566999194203,9.297173180076518,8.961563271482847,9.394858318265683,9.050585743355231,8.978447862497942,9.205575214304297,9.412096384003085,8.904537362496674,9.168127591134821,9.417305288921927,9.296046221950249,9.116078152447193,8.752660314723856,8.906007851620371,8.830178615384469,8.860263213688311,9.359798095663324
ENSG00000005243,9.769888279440705,9.78678264750598,8.915008239627793,9.149164976200899,9.386891915627597,9.425126594880314,9.125807050655348,9.122553438087145,8.705446681247412,9.299099905499414,9.653945174814003,9.08258496150475,9.037932217628438,9.506525027784036,9.182867516523643,8.514849938931253,9.328097506291696,8.874012706574558,9.606508083299872,9.380562810411613,9.751780982119653,9.358041441873533,9.028192893383956,9.387425355771637
ENSG00000005249,6.011496744532932,5.949825674970644,6.324984703412606,6.311450876681195,6.666855880270122,6.743995446157309,5.599918884177959,6.492963478152779,6.8138177794853245,6.703190177630875,6.331698088703118,6.667915338204952,7.380480118713473,6.524647609045689,5.471440493165073,7.0183599151496034,6.992547287356314,6.875454945076143,6.124184248141812,5.047649819778943,6.642714248069582,6.672847198533656,7.054731537234695,5.970406364018902
ENSG00000005302,8.783141348784481,9.253118134465907,8.944694586826305,9.284514591295768,8.730188954855135,9.290987437900018,9.542651147804753,8.964504647398144,8.624389216077445,9.165333735692442,8.524049242876707,9.232981494727508,9.048055001000645,9.191604657280896,9.129521926586747,9.193254792295173,9.023991814550719,8.783008958706274,9.143509832761637,9.028490448526417,8.725128233765629,8.977816271513515,8.836319796113733,8.570906706899807
ENSG00000005339,9.706892756744852,10.35660053356124,9.717264522893062,9.78374367951262,9.749250759206863,9.963611980536863,9.853861499287826,9.619173163049997,9.513405582484012,9.940724638436931,9.707717727823347,9.547976360149491,9.69062683585112,10.090826220729369,9.771846186492287,9.827860760270006,9.660431648286803,9.687079108560352,9.874006053161464,10.047900057605439,9.81538865175102,9.592392561551346,9.474562319726884,9.596323376587367
ENSG00000005436,7.55851075468993,7.485183884236703,7.672014973761098,7.141672543381629,7.543526880554586,7.5244324816999635,8.159877484398207,7.823781835685182,7.77437457960119,7.781019256446934,7.628040293681326,7.986087224085308,7.155522765968058,7.525409110556899,7.249835754425087,7.997304537642924,7.782757674177904,7.613724195236986,7.866689504823209,7.35795354689184,7.7816160110462,8.07552709787383,7.854451179358075,7.667761115550024
ENSG00000005448,8.648273891640011,8.84808305026385,9.075684499438669,9.279006450033545,9.117529640142928,8.5721321154386,9.157353093749046,8.79452306119522,8.725738744694787,9.199955890646995,9.188094161782619,8.713103974144813,8.730584133987263,9.301048601403398,8.89035331011003,8.474424171667868,8.993529123160332,8.979039525989991,8.65068567573312,8.624993719809652,8.892665090347766,8.851779968776622,8.957809623346707,8.68025357617968
