gene_id,CTR_1,CTR_2,CTR_3,MA1_1,MA1_2,MA1_3,MB1_1,MB1_2,MB1_3,MC1_1,MC1_2,MC1_3,MD1_1,MD1_2,MD1_3,MA100_1,MA100_2,MA100_3,MB100_1,MB100_2,MB100_3,MC100_1,MC100_2,MC100_3
ENSG00000002016,2.575927269678678,2.193502497142046,1.98850815242041,2.2376411754133794,2.4231065485760555,2.8263206579050015,2.653988906909544,3.281383390255182,3.3227918933498866,3.132952270615548,1.923160924941004,2.576186020613201,2.732990978235303,3.4536308585296442,2.6000716145046696,2.5006151091172595,2.494868277507886,1.3684231225753154,2.9573759961316792,2.91397098851895,2.5299391097215,2.954716499805521,3.0744472014018496,1.9510173803565463
ENSG00000002330,4.233913787536225,4.178303746377065,3.706304256298378,3.5212693626186304,3.551677711589175,3.3779376075954257,4.386137433429638,3.6214581205793914,3.361613689553561,4.007856754186395,4.038149324102008,4.568077843945982,4.4808306373319775,3.934655834850733,4.128759497918542,4.7347619868768485,4.3900136098992295,4.396511704656883,3.562157303192011,4.025224533648019,3.8829718770231008,3.4388831105248454,4.197423033456483,3.8905169695949056
ENSG00000002549,4.790971476333434,5.033062733725257,5.057065447470611,4.418982494184621,4.4711826123680565,4.685802558338992,4.592917540041027,5.004296615359222,4.7436161129920436,4.7126958443401445,4.570409898816976,4.698100225192951,4.8864935719564695,4.729659573358314,4.795632654842055,4.539283823825749,4.867853071728666,4.823923476588477,4.627825125046946,4.862500826416468,5.077232097564141,5.260920264035342,5.476152809712551,5.104101228684311
ENSG00000002745,3.1785489175862875,3.60263887816765,3.6349789294284265,3.1082038496776625,3.308636798093018,3.90885028758953,2.731034482767462,3.503122968626774,3.5498747749659882,3.4769579727034667,3.6380015941785904,3.072184822700226,4.103182519279296,3.584916784642365,3.608849404750391,3.1623528384134327,3.6270640963786533,3.44925959765784,3.3363665814428884,3.2977265374002482,3.512294047870751,3.96007205863005,3.770012072013346,3.597838034665004
ENSG00000002746,1.8163732156321102,1.8631694692626402,2.361089143162857,0.36273989351653046,1.8624030113302774,1.7117418157950757,2.2624049745328736,1.0913568766118553,2.227823712416102,0.4657073017581731,0.0,0.09748945176553223,1.4700789938915848,1.2417891358952509,2.5057877925166148,0.7160316744458874,1.2746605685852643,2.222523388437496,2.1192427832574006,0.3391481097020982,1.6328303511338242,1.9439453680322178,1.2160068596758846,2.4444099877664267
ENSG00000002834,5.248522476164228,4.3385892011405565,4.852183450569381,4.66098442700803,4.93276110616225,4.920706152071945,4.536798760250555,4.6524548724396535,4.964613289012479,4.802099790884835,4.684476434415323,5.403159096542787,5.344209986016312,5.028301403628329,4.529434967245411,4.578617071963936,4.678255645107238,4.653040171063621,4.888697187192776,4.73430727336069,4.89009828823727,5.309085688995447,5.065559389885837,5.017381112098092
ENSG00000002919,4.270861869602634,4.231557792336908,4.267485116216835,4.241401377305037,4.040293184898941,4.819326952446815,4.785830061352508,4.531709831375766,4.620973893379884,4.630757280399739,4.285440471013973,4.5509691051992895,4.32571452624704,4.029915418850252,4.090291389286869,3.697050433905164,4.672913663587319,4.505568764685365,4.391641826376911,4.302123890468578,4.266209866650011,4.490491148102016,4.350809665364485,4.38199702906487
ENSG00000003056,3.7227905453854238,2.7806905072272086,3.5599431157969397,3.7530481471420365,3.627912731575467,3.6296833292050823,3.6044915752534625,3.2449746599080442,3.33259571814678,3.6533151475928487,3.6380015941785904,3.2837367253063143,3.7158587043167453,3.2736998458924407,3.505443628239023,3.865536713349617,4.316550181411527,4.17896063325459,3.5716265540917287,3.3734624658589767,3.2479794452209325,3.3380257354839222,3.903549384596109,3.8623596712330874
ENSG00000003096,2.032601273893155,3.2622784110790297,1.0561457090297366,2.6417471379397734,2.0323240735050603,2.3326463122282783,2.394585080635235,2.7687669756570084,0.3481290166364907,2.0705101011304654,2.189184686886966,2.122898066376278,1.9820782451730095,3.4641649880134797,2.4049087557356366,2.812480510636287,2.0763365726502747,1.7843896023296213,2.5796861556273054,3.258313494346741,2.325212928188126,2.8115869617783944,3.086980994439175,2.7357994603841984
ENSG00000003249,2.195201978075278,1.8290221020292106,2.5502012857286593,2.0512057010476976,2.398444908761831,2.582929794441178,1.9115434328675005,2.5867834748772376,2.9676701578472393,1.5001760780479674,2.7937144902075057,2.470966396569848,2.0423727312579767,1.1919587210539901,1.8203152547584807,2.155193506225921,0.13044056712949842,1.3276749307819398,1.8028335230322812,1.161378571925014,2.1186358491793764,2.1162709135419178,1.6468750396742262,2.3862714701285324
ENSG00000003393,4.958873209406534,4.658390613485371,4.670483153234836,4.909917358431942,4.690191575697572,4.972221360821995,5.326607216440477,4.638487847534069,4.846416423406319,4.878831762949297,4.885263350113857,5.23123782148131,4.849003925584984,5.412436156444851,5.163033862171344,5.077906535298714,5.018655145962901,4.681616802661995,5.079989152673245,5.169173053570956,4.80393311349603,4.939979976817997,4.883553104471653,4.6317858229261235
ENSG00000003400,2.2942385054803243,2.05264287381696,2.1433938844197815,2.116064950431619,3.0161888280119986,2.9410821305013672,1.723235858330271,2.37848502445942,1.7011042243964052,2.645637223532059,2.1443238887470284,3.273342931179043,2.821678000474104,1.699594924819389,1.9405209371446595,1.7697571415234727,3.0341668135578224,2.7857819523999496,2.194719596432856,2.9473990164552015,2.210812599647378,2.6526777001939266,3.010090912612153,2.3256913158630383
ENSG00000003402,6.565578992163082,6.859703350397091,6.691536230337177,7.005580442374608,7.015160405779278,6.94422850732506,6.966533578346812,7.073284966620888,6.861756316000642,7.059154059125835,6.804694593759903,7.074011287252541,7.160387452611704,7.189847154037479,7.27008593111466,7.204038667127299,6.73356461239092,7.295566936622495,7.163322040125432,6.956862514497212,6.832734240253868,6.635817637668631,6.426957962689161,6.652627977286308
ENSG00000003436,7.630813064658215,7.688307062975615,7.281045769160504,7.554983323527906,7.548868773150001,7.542424305322053,7.46641968257923,7.47542009814633,7.4915318325369515,7.725288645845979,7.646642978864542,7.76633688564036,7.652633388610707,7.650478060604632,7.729771359789844,7.6803530357185625,7.55954669327147,7.6889989740423355,7.546128830199985,7.517575961349046,7.597252422433161,7.711525269467575,7.59947890947913,7.635075950290635
ENSG00000003509,3.8174036632055515,3.3611732697624386,3.5488978814689864,3.472563885767196,3.506235092619201,3.0601369680446293,3.267776251655201,3.143138124074404,3.4898098997108775,3.3533318451576064,3.1856032743469425,3.5651159090672397,3.1022050415264792,3.5556630648009597,3.515156472967485,3.464867264458537,3.306703349965711,3.4681300358058347,3.5716265540917287,3.557906191256755,2.3791818367882303,3.74055676729318,3.524906985786416,3.2843270404252847
ENSG00000003756,5.673335230438333,5.697357796293559,5.558972253199048,6.060676374960505,6.034296878835011,6.449526636634,5.888367316005742,6.370453692960285,5.67079229648848,5.795932500711021,6.0997001613887365,6.411116682487932,5.933296389204257,6.0538866665202695,6.319449316370179,6.037105594515029,5.784691722808926,6.167861265395813,6.321017055776819,6.261236549078652,6.398825060040887,6.086580750222505,6.264041583786703,6.126538566365138
ENSG00000003987,0.6502792103996207,1.2908243913705209,0.9256000097412971,0.46587437310417323,0.5405280955018339,1.6455864726062688,1.3197016814638196,0.5700784745268789,1.3613334581402847,0.0,2.121359301196308,0.8788587772179793,1.0675999772404818,1.8356226723709872,1.1048195967070884,1.3821933758106093,1.3300115096957381,1.5207978799963455,1.4389425192053422,0.0,2.1186358491793764,1.4375145817899315,1.260947055932246,1.6220829645722779
ENSG00000004059,0.8588016479621118,1.0152011253924997,0.5357912310939477,1.0999431938921613,0.6279857232056143,0.4510405710275737,0.5463164270697408,2.024731260151025,0.0,0.0,0.09735900662453256,0.6408800623713009,0.3252828879178872,0.21484397187646212,0.9980441946799703,0.21495084310398274,0.8131334076414792,0.10017534250796842,0.9511349759852745,0.43653059303161873,0.9672384186706214,1.2528410477126277,0.2874779116855794,0.4418115767674298
ENSG00000004142,6.834941286385635,6.504289076287254,6.877398723778737,6.53102272242544,6.539031278677262,7.085820986366817,6.483859701262883,6.590755959415926,6.556584459457947,6.621441312671927,6.510942101301394,6.702065429587431,6.89613875790721,6.7205006952724675,6.534092935834408,6.150755916983072,6.592151672248682,6.726661558862898,6.52487244317793,6.524735996003467,6.7532179011625555,6.922791596720609,6.76198752747771,6.980308477892441
ENSG00000004399,5.892671464126543,5.524102022877922,5.226073012586291,5.572771395220629,5.66714647246424,5.398497634338729,6.376043633546027,5.930977812750202,6.10471044700312,5.962087929120749,6.161509183764624,6.454314228411756,6.610226959105349,6.076376388232406,5.943167975613062,5.826562091851722,6.193793562064656,6.415202229408019,6.1243272290314525,5.932363549099796,6.130381928573558,5.743027426519144,5.5504386181016665,5.782224487556764
ENSG00000004455,7.183901382123734,7.171287382532468,7.334284235120534,7.088726290142483,7.031291324912015,6.821323831394589,7.288809730119818,7.082771415687161,7.217699152416918,6.799762512417444,6.705887462212954,6.966825662524209,6.8869193240791615,6.978316530564365,7.077034680891111,6.855425284645544,7.049175370602609,6.906898724964111,6.906046777823984,7.2526374537264955,6.982987084341202,7.093222659314555,7.100120213447833,6.9901008156105
ENSG00000004478,5.4364159873031594,4.9441346761604565,5.136684162569324,4.219430357461206,4.94983456986555,4.529506070392206,4.096964273675247,4.399928438951345,4.382260012715874,4.400298543024756,4.3948165478655765,4.15771569307624,4.331767074987861,3.8962748310522004,4.096774393760413,4.5590844901258585,4.555904863139285,4.299755334531794,4.48980241125045,4.395911314404811,5.014672320576251,5.074946699751555,5.124503090639871,5.085952148481911
ENSG00000004487,4.541685670192976,4.8578555764701274,4.700738150628415,4.7143259812381135,4.42308852118888,5.459937615298143,4.57212796873982,4.399928438951345,5.070930117335028,4.594814239103085,4.8681218340195125,4.728853945307304,5.182815790329352,4.451223693207843,5.073839210657988,5.0361316030416585,4.825148097745204,4.895374983714205,4.822819220746319,4.790647637670793,5.073144794611232,5.38968947351401,5.151604943407951,4.938660981106614
ENSG00000004534,5.314893819751564,5.491726084984251,5.277163162585434,5.689249300385881,5.48588617563397,5.849719049983076,5.6076720386984915,5.838298863255065,5.73688233080097,5.891621322413689,5.5739581274771846,5.59690486441866,6.08433148786301,5.7242906481836116,5.8712520433421105,5.862860843638127,5.388164174605441,6.265480794641293,5.739458691464398,5.566104152499699,5.29292101197241,5.607558705521492,5.724980847758798,5.241617201998424
ENSG00000004660,1.9130354638626565,2.7627130033161142,1.6176700826806494,0.8934374646217845,1.0640630769188653,2.268155679966262,2.6002400211917047,2.024731260151025,1.670509577375367,0.936881883292855,2.3159593081989307,2.470966396569848,1.635793423065833,1.9599225867278363,2.3408119676474444,1.626970214090107,1.6674118052942124,1.2857422917805243,2.169996818404315,1.6001454455664672,1.2247394937670555,2.6712236896960633,1.427893840297785,2.054194885234276
ENSG00000004700,3.254303583196516,2.5694244453489765,2.3356070961689595,3.1552552660167597,3.551677711589175,4.124556439384154,2.4863340881446248,1.9662923693604408,2.442218292139756,3.4470303427378792,3.1176052707023736,2.5419584411274228,3.6495649609427345,3.9497268263791514,3.827302880417455,3.7496939097979203,3.535844893478151,3.8525979559289114,2.8211091284155447,2.826846663701039,1.91447816979626,3.2543963616906284,2.914878469244113,3.3567592013486736
ENSG00000004766,3.775165228971675,4.035876219036322,4.280898294677586,4.013540730526944,4.334861717133548,3.984393040909163,4.321172744365909,3.686254648972729,3.885759086276903,3.818257682751939,3.848412442355085,3.0479990859084762,3.2628755535538017,4.2345167519913485,4.070665726212214,3.546484629127343,3.278842543798446,3.5937331848061764,4.096011355865427,3.9693672884437183,4.37646114402789,4.011922203459769,4.220359375321084,4.036264311202066
ENSG00000004776,0.7925873343677079,1.0152011253924997,0.7045460747696178,0.9656073183523287,0.3478956789512157,0.19762683992316335,0.4278895423105247,1.1967821418839977,0.42345549400823934,0.0,1.174175577220413,0.0,0.0,0.48691613164162323,1.297237467681481,1.7697571415234727,0.6487116715844408,0.5174494522706429,0.5525704031271595,0.9794408976999429,0.5632043171683705,1.0410092942334779,0.7324986704058695,0.7180489663836277
ENSG00000004777,2.2701094163203615,3.508687743591135,3.199313324933883,3.545019052061909,3.0323083163273794,4.429846916914419,3.284912837643133,3.6119592496182054,3.9316341672288764,3.9088693863503834,3.776737315849054,3.938431774382286,4.124258296283845,4.440594294636042,3.9469511903240115,3.3783542272435394,2.4455975996891084,3.78647762384838,3.663050058734874,3.3611127013398834,3.173574354973043,3.2543963616906284,2.619439039779673,3.139327606825601
ENSG00000004779,7.863296857718501,7.871939682188318,8.032582895163268,7.678228247362289,7.772261230980559,7.586067286053963,7.914019102699859,7.9078054141684495,7.76159967239872,7.650662447640696,7.755053651398931,7.7476869393746695,7.901305567928961,7.862915683828215,7.805438494555572,7.62799962201494,7.78115653687243,7.672313846777424,7.689468711021328,7.818441412608199,7.830635304070504,7.663123262088822,7.783032431148373,7.875927660160991
ENSG00000004864,4.546716131467533,4.426854571171669,4.320405439971306,4.386487175209678,4.488812435796985,4.333334399230989,3.0444900050471966,3.8886188862751685,3.7606258142051474,4.193546135095976,3.6935504608122076,3.5988047831414285,4.138139685914352,4.667206106431872,3.9612329191786637,3.873465881059775,3.5121095176699515,4.201688988587176,3.987003035219626,4.302123890468578,4.521501564057635,4.27096014055728,4.108010015482825,4.416295513076473
ENSG00000004866,4.905048271768638,4.72489674316456,4.339760579658782,4.785838418445391,5.083475084960416,4.8995737335845675,5.1693948309606865,5.333914478463653,4.935959456708568,4.7168821398492184,4.612190840470157,5.048266395576749,5.0714795874024645,4.742697831235546,5.304173575754598,4.612175394972451,4.949648122465121,4.454438211006164,4.84250930600564,5.147763473173866,5.0934664868136155,4.865434137257026,5.040001970566951,5.033254095878171
ENSG00000004897,7.69509035301032,7.745491397740302,7.761310020879509,7.88136466928507,7.9434520099189925,8.014050426548994,7.764743284625486,7.80630614607686,7.687614773249552,7.625831768185556,7.4806283642889095,7.525943857063004,7.956208088556536,7.994097262772364,7.802466964052966,7.84666705271826,7.6225574895611565,7.743746344216608,7.7147953393073845,7.717910127478816,7.8450896567458095,7.464118228747876,7.60820072087835,7.708583550487363
ENSG00000004961,6.283157048263041,5.962460585986004,5.904858593614864,6.262177405652782,6.360619993833524,6.073783431307323,6.487565149362677,6.308586553496342,6.175872147352873,6.369556604832596,6.5404567387912,6.300303811341881,6.592691889304159,6.492505648671751,6.262923177790752,6.239326738104404,6.360904307445509,6.172183270602254,6.282613325794034,5.985626714666257,6.350673763811762,5.945149676659692,5.910943079512884,6.148565894152658
ENSG00000004975,4.8613018345199155,4.672902285778699,4.644776761869266,4.976928778673636,5.30862704010289,5.008863372234433,5.108132493685076,5.12607678023171,5.59135676223363,4.374031042412734,5.097236481415873,4.682473979726422,5.034848157330826,5.045940423781838,5.063947204478994,5.088163960775133,4.988869873445526,4.9433655606321825,5.019000559208039,4.619755562658259,4.7122929881595725,4.7567496164888174,4.977424519972059,4.720730909375184
ENSG00000005007,6.581598256716848,6.209739968798446,6.2084264686780335,6.171632254257704,6.491725610108349,6.575903146741971,6.694092752997138,6.463177399213575,6.886093331437439,6.840620363564547,6.873309958530594,7.008154976131205,6.581305747323312,6.392644188777201,6.246982199497691,6.861418010467455,6.721972165638542,6.655385888743781,6.6373603044446305,6.060097811314927,6.532840145046791,6.486735004339961,6.499071367159218,6.684136789903807
ENSG00000005020,5.417317719844589,5.299373728571722,5.4384667964348585,5.77459570617177,5.19865445571531,6.070635581893778,5.48698957300735,5.1426641932721315,5.375976056639148,5.80382555038069,5.103109173391779,5.691666885897831,5.3679653382043995,5.504618008388574,5.564855277349644,5.766088959390422,5.244312107132423,5.579220265370892,5.733143593890889,5.608514440471609,5.4238690032372565,5.723167171017491,5.816259026411897,5.677035777802391
ENSG00000005022,8.402810776711009,8.177343102540894,8.6337883640304,8.2815323204029,8.262393495274358,8.063975331155458,8.219930303151568,8.290783554386145,8.120722741838362,8.144330602949557,8.138828762927755,8.086197032984714,8.299345535035059,8.27403506847379,8.297418469391598,8.02231764350764,8.3291209546249,8.283995947588254,8.216784000085822,8.374257350320036,8.46995116884341,8.363186250264592,8.478462907497258,8.094041150193341
ENSG00000005059,4.812015144814928,4.806132977352375,4.997378571436731,4.95493567757431,4.866873367736125,4.968843655471378,5.338966575579578,4.772422433342275,4.405668974715816,4.904752005024147,5.287185365895564,5.22045739410857,5.359102856242995,4.8185457344492395,4.644530464263822,5.407740450196236,4.858471721859528,5.084570700472968,5.280963813403209,5.051131676088445,4.789058312039197,4.7567496164888174,5.17233771354848,4.907997129421136
ENSG00000005073,0.9221098632500224,1.3401503192212605,0.3446492484504589,0.36273989351653046,0.8624384642540257,0.28713600537002176,0.15715765764817405,0.40388890022940765,1.1993215803867912,0.0,2.189184686886966,0.5747022454769694,1.9191535507890591,1.2417891358952509,0.0,1.1923929918811471,0.0,0.0,0.6980068795811386,0.0,1.2825239653944926,0.9221588092908579,0.0,0.7180489663836277
ENSG00000005075,7.2670229563845465,7.189905779192207,7.332675087807475,7.037324317579662,7.229564726536833,6.839007298231636,7.630419028196432,7.055875422966449,7.5287869387231785,7.359467864381898,7.755053651398931,7.65764970760181,7.927020383817487,7.566198913003504,7.412662635738789,7.849684772566395,7.526608150999628,7.593941391059798,7.665901511625592,7.175392465325199,7.214922461319358,6.68569905370593,7.042565757970567,7.375361533353155
ENSG00000005100,5.473870393487189,5.4998884386513005,5.6676328168772825,5.662357375649075,5.627904910824629,5.858871808173634,5.569721349820276,5.805339492751019,5.668858795328477,5.4077665066342675,5.773110347082173,5.543843340523308,5.29239244205676,5.675264312119449,5.989194511704067,5.23386795412684,5.823780437864776,5.831398543793252,5.7747313088097245,5.536206630103744,5.716308019678723,5.71201440479262,5.570660334074026,5.532636177746538
ENSG00000005156,5.291110572618022,4.891335033627458,5.099317938916961,5.477251983174387,5.625250462179616,5.882400737637584,5.201335467263314,5.606842697352662,5.71830636825559,5.368390885565735,5.567600988761623,6.001325444885956,5.716816941187953,5.679790737604133,5.633346671147787,5.461333744659423,5.33841888348309,5.600756400817683,5.497631695192155,5.03178299174536,5.044204773714656,4.752401411646266,4.894290017929876,4.978557896928841
ENSG00000005175,5.530830494509931,5.502598993085321,5.680341234915887,5.878728922110649,5.523435840045488,5.74698231523073,5.318308426273012,4.830909967542315,5.729480622786308,6.176365096088963,6.08493834504019,5.884969418198646,5.270502774698901,5.686553858778408,5.648870751754692,6.0246982617717855,5.9615977622480525,5.8295755951075146,5.776779555190505,5.634401414479558,5.439829235349031,5.52839100160341,5.4053590581449775,5.24434723009444
ENSG00000005189,3.2419508300704125,3.1561022554154903,3.126886468993075,2.788245049344777,3.2128787081722763,3.1343768612106166,2.918390036600471,3.2326313283081354,2.309518791883425,3.608954763281031,3.271552027086905,3.1309326309401,3.5698718661733473,3.8568447790256384,2.7719518565963646,3.7148125547366893,2.494868277507886,3.1318533459610283,3.4015320318519713,3.5470441371864854,4.2002784858085835,3.5731445564095057,3.648436527202819,3.1156675028677636
ENSG00000005194,5.26997366779777,4.7570343689088554,5.155010507875737,5.293175714216607,5.064005272420508,5.385889295043779,5.254497531467925,4.887118482221403,5.029338761615058,4.9693412277839775,5.415438353456039,5.447747913596107,5.103671009914214,5.111068198236438,5.187536988169334,4.802776453438109,5.204140079364412,5.24908203860435,4.8580701466827305,5.326719086611838,5.209728876680787,5.116140796665656,4.963897204476014,5.621418184447836
ENSG00000005206,4.812015144814928,4.983474288180217,5.041388835377729,4.805635951123456,4.268366606673089,5.3447857765568605,5.631312842442945,5.200847710842925,5.1617211307603785,5.057810316624528,5.42484741185501,5.060407705054649,5.802120457773312,5.56947420212282,5.249945053879515,5.5555198870785185,5.321448508422311,5.602892437711876,5.119261379787475,4.909902583642835,4.65874863267677,4.561802372158853,4.8581851193692485,4.819232560500343
ENSG00000005238,5.188636903332813,5.195991779966354,5.290487075246272,5.268422648947898,5.474133017738805,5.113515981018472,5.819475296536266,5.423520149542128,5.390128172758221,5.6036049807749055,5.8571755927988916,5.728275494812675,5.323098260741997,5.319771808415381,5.8192772023265045,5.525641537377589,5.71102577476889,5.4380032869795585,5.659571131639921,5.801381411367212,5.320768417143555,5.57098907748418,5.189874558227206,5.316170424887498
ENSG00000005243,6.1572551204337005,6.157380121128708,5.316771331129326,5.537688540837608,5.790740209237474,5.937006559358345,5.725324509924681,6.0162615958867525,5.4920626910757,4.965827801128812,5.7694221156926595,5.314698463766166,5.840831954031533,5.484061140793736,5.846460739388723,5.589613444550011,5.539656132492685,5.187789113142573,5.4951458165205205,5.894302223784055,5.59326958768335,6.053385415998104,5.80492304368196,6.147107822811615
ENSG00000005249,2.6147680717195376,2.548591260231824,2.884845184302982,2.8657295865007537,3.198664986610845,3.367714604230875,3.250433664913948,2.8678680433451733,3.1996351126514986,3.5444654428974944,3.5287968376780396,3.4124537812366573,3.2754908034165173,3.5945376750318156,2.6361249504571456,2.3267125435169502,3.050736802399532,3.391120534045718,3.8994766409392785,3.0586501716034893,2.1807366716226015,2.760537603499537,1.8663371230199577,3.1741057527849224
ENSG00000005302,5.188636903332813,5.6320171586078445,5.3457797807309015,5.670477716531169,5.1477734127242964,5.8049589309424015,5.593987016177884,4.910553242188419,5.639540949815786,5.628262300343349,5.470993672596137,5.225857677260477,5.467528121589357,5.296382008548597,5.047308294460585,5.999558820482309,5.384900657185437,5.108822960643486,5.5050637338694255,5.584812240744697,5.540957570476964,5.597897083747004,5.459380026664558,5.139728478552552
ENSG00000005339,6.095088763248528,6.7211159914313034,6.104763200176351,6.162065205422033,6.147771594562061,6.4687849547993626,6.357939025413507,6.069283053055863,5.949311438406133,6.25331732141864,6.096759856959215,6.113370581982322,6.0717292800326295,5.922551628753804,6.052261244521531,6.306758286329168,6.027958205080402,5.980135562158607,6.137139079180227,6.4711567698982035,6.17301842680886,6.317511881537778,6.463465193419923,6.209908481816504
