gene_id,CTR_1,CTR_2,CTR_3,MA1_1,MA1_2,MA1_3,MB1_1,MB1_2,MB1_3,MC1_1,MC1_2,MC1_3,MD1_1,MD1_2,MD1_3,MA100_1,MA100_2,MA100_3,MB100_1,MB100_2,MB100_3,MC100_1,MC100_2,MC100_3
ENSG00000001561,4.534734652219212,3.544687477623416,3.7296290559756837,4.140384255554341,3.8494479849966927,4.507110389932074,2.7177137638435416,3.833625551567344,5.559055814019408,0.0,5.1753626487631115,4.350617689060661,4.831087788914218,3.7473873227426147,4.565842587783987,4.017927696374173,2.9892234251836403,3.477239921870932,5.382494404610397,4.375036614779343,4.540423447066097,4.277888188174399,5.195335795613383,5.823897623457988
ENSG00000001617,6.596519831588047,6.551913098579412,5.882235023577667,5.8588487630518875,6.773914616969959,6.12023024276307,6.11549352298323,6.87351835293941,6.304296883810579,7.0687445956051445,6.799958286173182,6.2493724393050565,7.229708700422494,7.054731537234695,7.1368231588082365,6.248882430907483,6.989651163627985,6.185887941490507,7.058790057023544,6.109102218698025,6.270307928502304,5.41410734182669,6.045321800830467,6.013355596967821
ENSG00000001629,9.233246134028935,8.954402936787655,9.102268048153626,9.176119110693284,8.714942111463255,9.699174541895927,9.189656205397272,9.295012861887143,9.471607183590024,9.621348571733636,9.238803637322862,9.623658135030212,9.45397576743215,9.346922722301889,9.147696809061292,9.679310312023063,9.315623413897734,9.552880593479056,9.0928253643798,9.093598007948978,9.214551374351446,9.691752009428368,9.24525535263856,9.176563681112242
ENSG00000001631,7.857117974851801,7.7296803141154244,7.394544709369432,7.5419748631861045,7.257679158369669,7.952196385404943,7.487883823327351,7.71463638602709,8.148464351937614,7.906442174772035,6.7105955526779235,7.837685475067562,8.54963946319475,8.15470509832802,7.791089655726931,7.862953390711386,7.58393103266959,7.5456447809067155,8.117263584791841,8.099125657420922,8.054742252305477,7.604890787544176,8.028844337580416,6.776654649885427
ENSG00000002016,5.9656871915911704,5.51766829034535,5.240203806248321,5.565013819965399,5.772359811775134,6.137467772415166,6.025702031858352,6.796199223622614,6.804128434653947,6.565784171197676,5.106968146145064,5.928185865542126,6.060013502803806,6.901628037340772,5.928034724773909,5.809934924944285,5.850010790439918,4.2915894771834475,6.348810691162853,6.360966056575075,5.897392623744969,6.346483158229238,6.507639948495629,5.183116466008876
ENSG00000002330,7.792985338662923,7.75127393584008,7.232838634071996,7.041166001972393,7.054296739693968,6.75520560304152,7.920419971550271,7.167624552452637,6.84681739933707,7.51531264348117,7.538243163099164,8.104098118161932,7.960932433878413,7.419499914729583,7.615318038662877,8.24817092820105,7.9370677722397005,7.88677256442537,7.018171154765099,7.5760614351319555,7.407574620564942,6.884728298035777,7.722973006266828,7.4218168475747275
ENSG00000002549,8.37358691554188,8.64016310518271,8.648565718600521,7.995939994353981,8.030472370560373,8.143503826786768,8.136013627477986,8.620656276368074,8.31355040365168,8.253471373021545,8.096566768548366,8.239112417379138,8.38161066858754,8.252934579062279,8.311380669894803,8.045219745500543,8.433417450849623,8.3308857931341,8.145825131131934,8.450864621391935,8.654776120081758,8.79919708692759,9.045671114269009,8.688608482030427
ENSG00000002745,6.655418367438418,7.137218775465142,7.155962682626619,6.585836292987056,6.788577089492224,7.328222526646509,6.11549352298323,7.039281982384156,7.052297858361113,6.945087231885684,7.110587631694291,6.498514884158227,7.564739789271544,7.044318369082316,7.060422779830618,6.570620826047008,7.127316441015855,6.877390459980426,6.771686102482709,6.790798060944178,7.008559804120968,7.445719555046017,7.269133329748712,7.10754544655909
ENSG00000002746,5.011314970263537,5.090678464582943,5.708544092396321,2.190514060928234,5.062568734841424,4.750597412742717,5.555231349657955,3.9332947209333784,5.5331501718451825,2.4840658032232366,0.0,0.8824883533720486,4.432846850228584,4.108910332228376,5.816318856883284,3.1043421116587404,4.1977994761917286,5.462073520819327,5.350131608689284,2.101535756801237,4.743448544062694,5.124838657228468,4.090672668402614,5.801224737248524
ENSG00000002834,8.844543002484198,7.919660320614654,8.437418217418582,8.247917500584014,8.509019341946315,8.386350980773926,8.077631538233472,8.25699713648393,8.54180535536892,8.346013677294984,8.215027215719036,8.964454706514339,8.85177996877662,8.561190910628007,8.035184040260736,8.086142371516011,8.237226534939195,8.15393422253145,8.41584936482263,8.318288781645695,8.462043020714567,8.848521354187701,8.62504646752761,8.599432904962898
ENSG00000002919,7.831805991227092,7.807325051804201,7.828821607225634,7.809843225870797,7.577720524977463,8.281706782917325,8.336044784914707,8.13145777002095,8.1863555383469,8.168474049348223,7.798899900391103,8.086297031939248,7.7988094077848675,7.520621619733595,7.574695528275388,7.155330354963669,8.231685469088578,8.000591679603499,7.899735294469328,7.867962137188577,7.812986013109704,8.00363100188733,7.883999655074808,7.940548282244227
ENSG00000003056,7.250006204330136,6.22149970520123,7.074758579373446,7.291472237223368,7.13682998118388,7.029001716093838,7.090362924871397,6.755928082780497,6.814919679516894,7.136268025714097,7.110587631694291,6.733951346809654,7.15224009158231,6.704105736371849,6.9482942623091954,7.335843071380951,7.860148510818038,7.658518723455501,7.028433596916442,6.874124596406516,6.7186245538542995,6.7742006952396325,7.411837844766183,7.391780290453721
ENSG00000003096,5.296782444062763,6.765048139632432,3.8460685384437907,6.052078616644604,5.285687932869408,5.554183482634686,5.716969807020295,6.217712764272404,2.1230220157282442,5.307269815068713,5.448407878944909,5.374709517456026,5.142843272992232,6.913119477239107,5.695220599845445,6.174931766304507,5.333756441315212,4.893383174991018,5.912214425412849,6.747257643260407,5.650456742253728,6.183051754656609,6.521698353343663,6.145230988391329
ENSG00000003249,5.503273094520209,5.0447833178432715,5.93577662028451,5.329535949458892,5.742547648453702,5.854404703227591,5.107259832901447,6.005107236104661,6.407715816071511,4.5269860863708296,6.172096558187692,5.802991912562814,5.220804675369557,4.026663807382499,4.951537328321754,5.387161739441699,1.1088550109581177,4.227979011164843,4.935974049673279,4.032196044076191,5.393155368513044,5.347044134828106,4.746247331971526,5.730986407915047
ENSG00000003393,8.546922520821385,8.253065475946546,8.249337933912985,8.505451296115282,8.258234679690911,8.439436778763923,8.892254695814017,8.242496624082488,8.419869817742535,8.425283368530074,8.422725654338798,8.78848297550594,8.342909389031396,8.955032783791083,8.689795200717228,8.602148244012957,8.588860928696729,8.183578190994032,8.61284595006754,8.766525956215027,8.373036796438312,8.469433197033439,8.437565216815582,8.200872346863926
ENSG00000003400,5.626150945896011,5.339053552970389,5.438706140904303,5.412373235812761,6.46261173355101,6.268420243540175,4.85257202005593,5.755663891761715,4.842347824506179,6.009148483547655,5.392040323546509,6.722472671249891,6.162346890433425,4.79557507519121,5.111547272906383,4.882649009427542,6.474315193562073,6.134773838066511,5.445120281287028,6.398978228947037,5.509087057907802,5.998712870060784,6.435216537064061,5.6571527012292
ENSG00000003402,10.182845205613395,10.496455913681613,10.31054753680348,10.635580058345052,10.625195989555587,10.443264338670826,10.554925095673637,10.721741822131818,10.470590795314621,10.64133428114874,10.375730969895445,10.657064343398355,10.691542495879578,10.754731992205665,10.825606707202539,10.758937226762635,10.33272239866223,10.841473181433077,10.726536591012971,10.580844441346079,10.438401784893102,10.195626624185888,10.01105715514303,10.262965289088507
ENSG00000003436,11.25544273142117,11.33008543967587,10.904393438222513,11.188273347145769,11.162091889405524,11.045109900664654,11.057930000825683,11.12629108161718,11.104423654809315,11.311158485097613,11.222942268846648,11.353153533256362,11.186467949894604,11.217850454631261,11.287638844017957,11.237783770587168,11.164167516310128,11.236920841369626,11.111504041171049,11.145018108006072,11.207732835852518,11.278366032898933,11.192203616680313,11.251965747227317
ENSG00000003509,7.351456698512864,6.874047108961187,7.062775676017631,6.98814004194462,7.004924522474117,6.402796450610077,6.722370882069866,6.6426959075321115,6.987002967899792,6.809828723337587,6.615329908118753,7.041665811028469,6.480240758177443,7.0126201591523065,6.9588556044507355,6.903887963409408,6.777866074794408,6.897973712014136,7.028433596916442,7.075327641627936,5.716264792881076,7.211300517310878,7.0046354127125,6.7649853326071705
ENSG00000003756,9.278446154403914,9.319771788803726,9.162461100872227,9.681021629035643,9.6342496788014,9.944151899125902,9.464860904618313,10.0126625921287,9.264813149030912,9.36405547645768,9.663201985514768,9.988391332220468,9.451956654903224,9.607821005053756,9.866919180473051,9.580735812732938,9.372119859496648,9.703717644647112,9.876856194211657,9.878537630135032,10.000374412965964,9.640162286993867,9.846280598074046,9.73101278795874
ENSG00000003987,3.010223843423717,4.258396716114095,3.602960123469312,2.524291419134908,2.7201408082429763,4.658073390361399,4.257724213557905,2.831621630601529,4.343216888897502,0.0,5.363008562660561,3.4754257608331836,3.7815000702155417,4.981712089347542,3.86892545787541,4.321933955618837,4.2859869939609725,4.521219326146496,4.416670940085466,0.0,5.393155368513044,4.41517772962986,4.1642116611164735,4.73415373234104
ENSG00000004059,3.470052330945237,3.786968640885449,2.717060851519697,3.931562440577684,2.946215342673165,2.3731241520993867,2.7177137638435416,5.312955950617472,0.0,0.0,0.8770139458626449,2.9539018747281203,1.9791533524560778,1.542162733223563,3.677586582327509,1.5360569421265333,3.3581082596007725,0.8834007470699372,3.5974228835661,2.4299854306924815,3.669169391940984,4.126146585551009,1.876950065737289,2.4373169741582816
ENSG00000004142,10.454613635868405,10.13781913739654,10.497974193038727,10.15696528991893,10.145026182481487,10.585862945003269,10.06800872143211,10.235262405097513,10.162710562116763,10.200076206187159,10.079282819717827,10.282207714057849,10.425427689097019,10.281879134492804,10.083873602167165,9.695930398770845,10.190015751897954,10.268476986675166,10.082913113390848,10.14495617037386,10.358221210066388,10.485017858594865,10.349305599708973,10.593345103794087
ENSG00000004399,9.50151027912302,9.14318846398705,8.822095405702143,9.184981961662404,9.261143121945747,8.876717427078212,9.959032756303534,9.567392951700862,9.70559705715442,9.532842600773817,9.725830348669826,10.032052430845111,10.137068421585667,9.630622683262676,9.485644057192415,9.366983995572726,9.787242669516765,9.953985271172149,9.677722109545167,9.545176052575941,9.728680599991954,9.291299314875737,9.121479962786639,9.381506870522141
ENSG00000004455,10.806087813051214,10.8102764244026,10.95794266426258,10.719308310602996,10.641441645848348,10.319401929497733,10.879334088118746,10.731293365178384,10.829042878681712,10.379973641155559,10.276078197805079,10.549115956570933,10.41613672733568,10.541762237944784,10.631322508823583,10.40785811271794,10.650798262642956,10.450189793627107,10.467448958867209,10.87861212951875,10.589813330975588,10.656671213409794,10.69000593069752,10.603208980897389
ENSG00000004478,9.036795732950585,8.548579998876544,8.73038260931611,7.786740093168178,8.52661906003494,7.981128792540612,7.616477785375478,7.993944064950203,7.937538414343967,7.928377370678975,7.913461585487847,7.674517901645549,7.805150391119735,7.3786382510939585,7.581545876738107,8.065826151990684,8.110118362307174,7.785464447605686,8.002219268095255,7.9661820302900255,8.590427047754282,8.608357560783789,8.68561623912938,8.669957995090952
ENSG00000004487,8.114924007858104,8.459558574024978,8.280713836503296,8.3032335175198,7.980263590206236,8.939486379054008,8.11439625883733,7.993944064950203,8.65122579786227,8.131131295746224,8.405032135161626,8.270980150320558,8.686449489693626,7.963474041210247,8.598185948199056,8.559192018622912,8.389304566401952,8.404662331386398,8.3478192087306,8.376604824708318,8.650574335250544,8.930978011766811,8.713443149011578,8.518348411290836
ENSG00000004534,8.912520970299276,9.110144244089023,8.874448979458624,9.303663290859683,9.076322290137265,9.336478415226598,9.179282459607697,9.473246448947002,9.332089055361916,9.46129736681236,9.128841927852658,9.16221121132126,9.605167618034358,9.273038741054322,9.412613992806078,9.40387033669002,8.967841405386443,9.80255324019198,9.28697307143329,9.172528731584606,8.876057368919865,9.153357069527502,9.299301239563533,8.829720321270107
ENSG00000004660,5.140629150138445,6.20072238178289,4.7358723367300986,3.547701918578192,3.8494479849966927,5.475033800560323,5.962577892195836,5.312955950617472,4.7995244157638774,3.588244121077184,5.605390455174477,5.802991912562814,4.673658370620511,5.146554888072881,5.61736138627705,4.683702383451058,4.786863672470973,4.161433983405828,5.414147131714265,4.7134791385577195,4.121824460115642,6.020397283907177,4.42578339423329,5.317005456256981
ENSG00000004700,6.73948921652854,5.97461834089284,5.677448185083304,6.638404672803491,7.054296739693968,7.556825422743891,5.827385963548734,5.236968274276605,5.795348408676125,6.912442776348848,6.5395110425334755,5.887649781528228,7.080865298902387,7.435525941668718,7.295228168832249,7.2118944221230326,7.028517652181394,7.312541525174144,6.193310366034838,6.261308490027062,5.128938665091646,6.681969733569067,6.327298133438146,6.84475525837218
ENSG00000004766,7.30622515782822,7.600807819894853,7.842903881106385,7.569309529956249,7.88796060964114,7.408516219875676,7.852402662382669,7.237535958161301,7.413465068833766,7.313412309668777,7.336474915547262,6.471340963102492,6.658910633463925,7.736511129694047,7.553947128409381,6.992661270134503,6.74712495974318,7.034377089482594,7.589056172358435,7.516791421558918,7.9285481722632785,7.500751115040518,7.747106738984805,7.5766914700870105
ENSG00000004776,3.332442986167185,3.786968640885449,3.1383961391538233,3.6873149522670547,2.1222163975688,1.4180534288635906,2.3739881952578874,4.114086815111002,2.377142679982648,0.0,4.005243798130424,0.0,0.0,2.5312614121651764,4.18902288032202,4.882649009427542,2.9892234251836403,2.601295145922113,2.7119454214905665,3.7081231785273214,2.778340807793341,3.76432336174588,3.1729566920943197,3.1617914478171185
ENSG00000004777,5.596398656375687,7.035288945642466,6.679069087741433,7.066965590266707,6.480783182638167,7.877220298737569,6.741299920317788,7.157354798537558,7.462329256976909,7.410117853302546,7.259797432290512,7.4423482504523815,7.5869903651527375,7.952378289332068,7.422770328641175,6.809291924381008,5.790953739638359,7.24183930706397,7.127232342805816,6.860566784592865,6.6360236909867885,6.681969733569067,5.985716168021662,6.604013530978909
ENSG00000004779,11.48892674008882,11.514490597644736,11.659409477024338,11.312098784916095,11.38650432571651,11.088964258698706,11.507534789357962,11.560618244213213,11.375754715761571,11.23619888190264,11.3318327432639,11.334424179628869,11.43618209933939,11.431192524452884,11.3636252354659,11.185191333361272,11.386781773432828,11.220160978362555,11.255515752803749,11.44725249933791,11.442142340695092,11.229747957694862,11.376576172473618,11.493847191545997
ENSG00000004864,8.12016080947452,8.011999800890974,7.884344271807217,7.96196733487689,8.048859132760755,7.776289901085462,6.47343220606546,7.454373745700407,7.279643158921631,7.711496735128293,7.17046073594292,7.078148858094574,7.601635691363016,8.18819691589648,7.437948576232999,7.344302039142016,7.002723346902814,7.682446167241625,7.473625570957421,7.867962137188577,8.079958977805902,7.773992114226125,7.628695917591321,7.976408480953753
ENSG00000004866,8.4914261787373,8.322027607018438,7.904626470089007,8.377277082059274,8.664164504277425,8.36455737018303,8.731150785582939,8.95895173729234,8.51227397338835,8.257809158015123,8.13999916365827,8.600621041231163,8.572122338505975,8.266436911481962,8.834456169794443,8.121021547992331,8.517791948491288,7.947275206937469,8.368163223754538,8.744550614205833,8.671461943178567,8.39253226443684,8.598762495133585,8.615766752229796
ENSG00000004897,11.320012939538007,11.38752101725385,11.387084671228921,11.51608971609638,11.558376151723008,11.5187128718553,11.35765830420084,11.458714178814967,11.301447035377674,11.211253370284874,11.056118981728115,11.111653537755164,11.491291361903787,11.562869383798454,11.360641482036568,11.40480180992875,11.22747983767701,11.29190742566418,11.280954271384442,11.346295302784789,11.456654957678841,11.02977390709267,11.200966760001725,11.325806116695633
ENSG00000004961,9.897362573888097,9.589240376954393,9.514451262797278,9.88514798552633,9.964718753209324,9.56387445187541,10.071752496978519,9.950083845220593,9.77769791582703,9.945601649869138,10.10909401625512,9.876323123976984,10.119366722400203,10.051718151362653,9.80972441318341,9.785622099289213,9.956356466000065,9.708095271071993,9.838001345674812,9.599238373338864,9.951684154118555,9.496699562636646,9.488340203642224,9.753331413600971
ENSG00000004975,8.446273106514544,8.268123108784978,8.222659805702628,8.574527857913738,8.895110379369495,8.477161287317989,8.668250272512594,8.745881692262113,9.183877095202968,7.900905865838109,8.640994498243204,8.222910630911695,8.534453838691688,8.579336163989199,8.588016583260163,8.612690386714592,8.558198105036798,8.454149130293475,8.550122422500605,8.199464917651396,8.278176226295148,8.280180903566377,8.534349149446326,8.293133724340572
ENSG00000005007,10.199020593635261,9.839919673867861,9.822278780727663,9.793468960900901,10.097240605310823,10.071804087415652,10.280266515195741,10.10639667960934,10.495119940731646,10.421165806163248,10.444900149654458,10.590746160078279,10.107871282033823,9.950793561263017,9.793590032319518,10.41389849304098,10.321028647187863,10.196564500761157,10.196487770268568,9.674777807411413,10.135797257666876,10.045083143118168,10.08392852735004,10.294761346236287
ENSG00000005020,9.01728041582347,8.913489392095153,9.039453823072684,9.390513010509931,8.782423568010497,9.56068333924872,9.056184173382867,8.762915669975364,8.963977183157587,9.372080632478895,8.647028421920737,9.258743681068331,8.876077567327803,9.049176168947794,9.10078355118247,9.305497951551263,8.820594475169047,9.105677550254503,9.28054757202686,9.215765959000652,9.010005501262356,9.271091054600165,9.39213998868406,9.274464120607698
ENSG00000005022,12.030223634359595,11.820979130952344,12.26234620606683,11.91762529368066,11.878389158837498,11.56881153963443,11.81449818927655,11.944890451320845,11.736228738757548,11.731782501139293,11.717042930141126,11.674226745478972,11.835556497908257,11.843724421288265,11.857317146289137,11.581112575333588,11.936655979570212,11.834087414201797,11.784798287175184,12.004953846718292,12.083548985361523,11.932326681939374,12.074313002646907,11.712755396910552
ENSG00000005059,8.395347963540008,8.406108959178956,8.587147188942435,8.551867848264646,8.44103944358603,8.435957855032571,8.904901969383285,8.38133297743861,7.962017026934936,8.452029846262308,8.835831542533947,8.777431713471223,8.867013855059716,8.344900093826936,8.154838541528726,8.940172907113784,8.423730492630531,8.599470713737807,8.819032788132052,8.645255176777741,8.357653545467073,8.280180903566377,8.734721220895638,8.486726983576988
ENSG00000005073,3.595671391290332,4.33666488046744,2.119419694055487,2.190514060928234,3.4673927292484135,1.81080118451317,1.2597689089287905,2.3445896601441345,4.0824691917515326,0.0,5.448407878944909,2.7876134534188695,5.06042705746435,4.108910332228376,0.0,4.017927696374173,0.0,0.0,3.0708577174031273,0.0,4.215825061015379,3.542490828475734,0.0,3.1617914478171185
ENSG00000005075,10.889723228301492,10.829013681197797,10.956324292201641,10.667550284911897,10.84102472215627,10.33722831040432,11.222737523363474,10.704211690895352,11.141867461903693,10.943524212252518,11.3318327432639,11.243988745608286,11.461994730989678,11.133173751872642,10.96899315823451,11.40783156630938,11.131066007107279,11.141425622848816,11.231842648934574,10.800885710612683,10.823314925804663,10.245963772258566,10.632056105079656,10.990929272929813
ENSG00000005100,9.07505183617662,9.11847652530918,9.273201913476544,9.276278619925344,9.22116892955365,9.345777805996251,9.140594170337708,9.439741647340655,9.262844114962709,8.968394591822832,9.331638918193802,9.108105331822584,8.798747443024528,9.223132817644833,9.532354616072144,8.762222070710001,9.411861624572465,9.362362617953396,9.322853371258226,9.142033172658182,9.308220490066098,9.259740713978413,9.142102605210827,9.127284389088212
ENSG00000005156,8.888170694691313,8.494122291430296,8.692000263462445,9.087515212766004,9.218464186038881,9.36967937376368,8.763917626075038,9.237677844236673,9.313185346765989,8.928137328830275,9.122359791414711,9.5734278967245,9.231926146564096,9.227741733276416,9.170593500406387,8.994925245813793,8.91696111606626,9.127630660193212,9.040546342745012,8.62535075395588,8.620814118293891,8.275679970294897,8.448645244530818,8.55946023708861
ENSG00000005175,9.133191130945871,9.12124329257193,9.286143364610327,9.496362081468723,9.114647478429024,9.232029237508561,8.883761161889925,8.441817596211202,9.324557269326151,9.75008973881946,9.648239167426416,9.455310717901735,8.776330947302819,9.234627616449297,9.186407677110298,9.568152302356346,9.551843160022338,9.360509882362125,9.324936443061226,9.242145647773546,9.026312725465315,9.07263041218861,8.973349473450625,8.832518237311078
ENSG00000005189,6.725813234506225,6.647136052523938,6.598357521515214,6.222458279776424,6.68266537963356,6.48589526171591,6.330750330899975,6.742250630006651,5.634093429610193,7.088361631007903,6.7105955526779235,6.564291373800531,6.994721199061881,7.3365854374931025,6.128446970777418,7.174432520159574,5.850010790439918,6.52715804725792,6.843191664087871,7.0635419490234455,7.7436690410415885,7.030769351227882,7.138382638691826,6.577573379611268
ENSG00000005194,8.866521757226852,8.355310645103863,8.749197521858843,8.89929357911527,8.644148688801716,8.863829139085325,8.818413908747585,8.499868119559117,8.608448250446287,8.518612530738244,8.967031204920994,9.010015860312272,8.605203049743826,8.646278908803096,8.714935256615714,8.31854895956912,8.779410808028391,8.768283824356502,8.384234374658826,8.927980717424937,8.790809207742795,8.65068567573312,8.52041407659863,9.217809161556778
ENSG00000005206,8.395347963540008,8.589114952481157,8.632441405451305,8.397752686920356,7.818216096415719,8.821795413926367,9.203372843288344,8.822624580527423,8.744487257134471,8.609667118576379,8.976646076903217,8.613106973062587,9.31869393713385,9.115337740134885,8.778916310383854,9.091044781571593,8.899594291528164,9.129807709424831,8.653196097974362,8.499787582997756,8.222649744348288,8.077894837314954,8.411376011837666,8.395069058741626
ENSG00000005238,8.783141348784483,8.807540682665921,8.888094916375538,8.873940652297525,9.064322126327012,8.584754310364238,9.394858318265683,9.050585743355231,8.978447862497942,9.168270811250492,9.417095499314739,9.296005161559767,8.830178615384467,8.860263213688311,9.359798095663326,9.060566999194203,9.297173180076518,8.961563271482847,9.205651992777984,9.412096384003085,8.904566313156455,9.116078152447193,8.752713073785236,8.906081000842796
ENSG00000005243,9.769888279440705,9.78688836353549,8.915005573456694,9.149199117953573,9.386916109759436,9.425126594880314,9.299099905499414,9.653945174814003,9.082584961504748,8.514993016219345,9.327887736285783,8.873971668415848,9.358041441873532,9.028192893383956,9.387425355771637,9.125807050655348,9.122553438087145,8.705446681247412,9.038008980051282,9.506525027784036,9.182896477805139,9.606508083299872,9.380615612735843,9.751854199123194
ENSG00000005249,6.011496744532933,5.949929798665343,6.3249820650323505,6.311484648036287,6.6668798721254925,6.743995446157309,6.703190177630875,6.331698088703118,6.667915338204951,7.018502278015344,6.992338840453338,6.875414169532057,6.672847198533655,7.054731537234695,5.970406364018902,5.599918884177959,6.492963478152779,6.8138177794853245,7.380556565897322,6.52464760904569,5.471468850489487,6.124184248141812,5.047701102604531,6.6427868165119195
ENSG00000005302,8.783141348784483,9.25322379686721,8.944691920542477,9.284548738442837,8.73021312812283,9.290987437900018,9.165333735692442,8.524049242876707,9.232981494727508,9.193398016716605,9.02378212125273,8.782967926254868,8.977816271513513,8.836319796113733,8.570906706899809,9.542651147804753,8.964504647398144,8.624389216077445,9.048131764446495,9.191604657280896,9.129550885987971,9.143509832761637,9.028543228922947,8.725201362577533
ENSG00000005339,9.706892756744852,10.356706288685315,9.71726185436109,9.783777842702387,9.749274961377377,9.963611980536863,9.940724638436931,9.707717727823347,9.54797636014949,9.828004071908241,9.66022181102149,9.687038032637314,9.592392561551346,9.474562319726884,9.596323376587367,9.853861499287826,9.619173163049997,9.513405582484012,9.690703651517644,10.090826220729369,9.77187516450507,9.874006053161464,10.047952889310078,9.81546187242166
ENSG00000005436,7.55851075468993,7.485289129398886,7.672012315155504,7.141706503164587,7.543550981003356,7.5244324816999635,7.781019256446934,7.628040293681326,7.986087224085308,7.997447445687759,7.78254853140279,7.613683279395241,8.07552709787383,7.854451179358075,7.667761115550024,8.159877484398207,7.823781835685182,7.77437457960119,7.1555991352687895,7.525409110556899,7.2498645750139685,7.866689504823209,7.358006106197809,7.781688979947363
