gene_id,gene_symbol,gene_name,contrast,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction,dynamic_module,module,module_label,abs_log2FoldChange,is_priority_contrast,is_deg_priority,regulation,string_gene_label
ENSG00000162961,DPY30,dpy-30 histone methyltransferase complex regulatory subunit,MC1_vs_CTR,643.5121242559188,-1.0713224348105408,0.23248458678717,-4.6081439187677935,4.062794203740891e-06,0.0002234536812057,True,up_in_CTR,dimgrey,dimgrey,10,1.0713224348105408,True,True,down_in_tested,DPY30
ENSG00000137872,SEMA6D,semaphorin 6D,MC1_vs_CTR,157.25003220219142,-1.169411555063793,0.2571369222385803,-4.547816567465848,5.42053482279038e-06,0.000276960462691,True,up_in_CTR,dimgrey,dimgrey,10,1.169411555063793,True,True,down_in_tested,SEMA6D
ENSG00000117118,SDHB,succinate dehydrogenase complex iron sulfur subunit B,MC1_vs_CTR,247.34833922582425,-1.3597760489372406,0.2991280475067973,-4.545799233040297,5.472718437391557e-06,0.000277981904158,True,up_in_CTR,dimgrey,dimgrey,10,1.3597760489372406,True,True,down_in_tested,SDHB
ENSG00000166398,GARRE1,granule associated Rac and RHOG effector 1,MC1_vs_CTR,112.30945577513832,1.9593193437358327,0.4327596980351214,4.527499562994937,5.968572450978337e-06,0.0002911786616621,True,up_in_MC1,darkgrey,darkgrey,7,1.9593193437358327,True,True,up_in_tested,GARRE1
ENSG00000131844,MCCC2,methylcrotonyl-CoA carboxylase subunit 2,MC1_vs_CTR,295.5427226431381,-1.0927037422805168,0.2420080225060526,-4.515155038933424,6.327046022578224e-06,0.0003069328224997,True,up_in_CTR,dimgrey,dimgrey,10,1.0927037422805168,True,True,down_in_tested,MCCC2
ENSG00000198858,R3HDM4,R3H domain containing 4,MC1_vs_CTR,583.7607344761011,1.118942180506236,0.248866455354852,4.496155092138739,6.919327442647848e-06,0.0003332780081391,True,up_in_MC1,darkgrey,darkgrey,7,1.118942180506236,True,True,up_in_tested,R3HDM4
ENSG00000127481,UBR4,ubiquitin protein ligase E3 component n-recognin 4,MC1_vs_CTR,772.0116151198836,1.010972888589909,0.2248957155854662,4.495296346389103,6.947312271573989e-06,0.0003332780081391,True,up_in_MC1,gainsboro,gainsboro,12,1.010972888589909,True,True,up_in_tested,UBR4
ENSG00000168275,COA6,cytochrome c oxidase assembly factor 6,MC1_vs_CTR,486.0568835851982,-1.0878360306003063,0.2422464275182387,-4.490617433433165,7.101700702898718e-06,0.0003360467106997,True,up_in_CTR,dimgrey,dimgrey,10,1.0878360306003063,True,True,down_in_tested,COA6
ENSG00000124532,MRS2,magnesium transporter MRS2,MC1_vs_CTR,204.4235532884226,-1.0906362663738818,0.2436927166993278,-4.475456965418984,7.624805632177943e-06,0.0003520866130152,True,up_in_CTR,mistyrose,mistyrose,17,1.0906362663738818,True,True,down_in_tested,MRS2
ENSG00000168916,ZNF608,zinc finger protein 608,MC1_vs_CTR,255.87996825046503,1.1112317946238577,0.2513574268607928,4.420922860732824,9.82802566129258e-06,0.0004243250079263,True,up_in_MC1,darkgrey,darkgrey,7,1.1112317946238577,True,True,up_in_tested,ZNF608
ENSG00000153006,SREK1IP1,SREK1 interacting protein 1,MC1_vs_CTR,1110.5990416348648,-1.217761100950238,0.2765958365040173,-4.402673288007179,1.069251239062856e-05,0.000450389485332,True,up_in_CTR,dimgrey,dimgrey,10,1.217761100950238,True,True,down_in_tested,SREK1IP1
ENSG00000180817,PPA1,inorganic pyrophosphatase 1,MC1_vs_CTR,722.3630643678216,-1.055127399576006,0.2420927051794802,-4.358360979087603,1.3104011980016082e-05,0.0005158026566485,True,up_in_CTR,dimgrey,dimgrey,10,1.055127399576006,True,True,down_in_tested,PPA1
ENSG00000113272,THG1L,tRNA-histidine guanylyltransferase 1 like,MC1_vs_CTR,541.5864761090551,1.1266875662571316,0.2599749273444538,4.3338316420195655,1.465362557573962e-05,0.000556046027619,True,up_in_MC1,darkgrey,darkgrey,7,1.1266875662571316,True,True,up_in_tested,THG1L
ENSG00000205531,NAP1L4,nucleosome assembly protein 1 like 4,MC1_vs_CTR,946.3363336679372,1.0443988461868978,0.2410110224230676,4.333406977352153,1.4681933329141783e-05,0.000556046027619,True,up_in_MC1,gainsboro,gainsboro,12,1.0443988461868978,True,True,up_in_tested,NAP1L4
ENSG00000276043,UHRF1,ubiquitin like with PHD and ring finger domains 1,MC1_vs_CTR,378.2267851837393,-1.059501139114554,0.2465193993128473,-4.297840827406796,1.7246993993485147e-05,0.0006231288415637,True,up_in_CTR,dimgrey,dimgrey,10,1.059501139114554,True,True,down_in_tested,UHRF1
ENSG00000145348,TBCK,TBC1 domain containing kinase,MC1_vs_CTR,253.92027334545065,-1.1203998352366422,0.2608959379009734,-4.294431888249273,1.7514123878485773e-05,0.0006275288783847,True,up_in_CTR,dimgrey,dimgrey,10,1.1203998352366422,True,True,down_in_tested,TBCK
ENSG00000197713,RPE,ribulose-5-phosphate-3-epimerase,MC1_vs_CTR,240.79678944002,-1.0392348540400025,0.2432468408157205,-4.272346767402861,1.9342646801038776e-05,0.000676209534927,True,up_in_CTR,dimgrey,dimgrey,10,1.0392348540400025,True,True,down_in_tested,RPE
ENSG00000196700,ZNF512B,zinc finger protein 512B,MC1_vs_CTR,211.4289050453906,1.4016305257254302,0.3286783302656821,4.264444585052027,2.004000706168305e-05,0.0006949616906732,True,up_in_MC1,darkgrey,darkgrey,7,1.4016305257254302,True,True,up_in_tested,ZNF512B
ENSG00000161011,SQSTM1,sequestosome 1,MC1_vs_CTR,322.0566306755036,2.15620476724823,0.5063487702323437,4.25833910144352,2.05951374144516e-05,0.0007113560462951,True,up_in_MC1,dimgrey,dimgrey,10,2.15620476724823,True,True,up_in_tested,SQSTM1
ENSG00000140740,UQCRC2,ubiquinol-cytochrome c reductase core protein 2,MC1_vs_CTR,159.4750493155976,-1.559431395029187,0.3663356772405264,-4.256837354133283,2.0733907896442304e-05,0.000713295994764,True,up_in_CTR,dimgrey,dimgrey,10,1.559431395029187,True,True,down_in_tested,UQCRC2
ENSG00000167766,ZNF83,zinc finger protein 83,MC1_vs_CTR,202.31520076808945,-1.2423595982838374,0.2931363774102364,-4.23816248689322,2.253566503260048e-05,0.0007601385451425,True,up_in_CTR,dimgrey,dimgrey,10,1.2423595982838374,True,True,down_in_tested,ZNF83
ENSG00000125863,MKKS,MKKS centrosomal shuttling protein,MC1_vs_CTR,119.93009058047936,-1.6534061148005157,0.3914034278461295,-4.224301570119388,2.3968292478795382e-05,0.0007978496276058,True,up_in_CTR,dimgrey,dimgrey,10,1.6534061148005157,True,True,down_in_tested,MKKS
ENSG00000157349,DDX19B,DEAD-box helicase 19B,MC1_vs_CTR,98.36033886241349,-1.986694627102625,0.4703587830323664,-4.223785541527596,2.4023266146790188e-05,0.0007978496276058,True,up_in_CTR,dimgrey,dimgrey,10,1.986694627102625,True,True,down_in_tested,DDX19B
ENSG00000198888,MT-ND1,NADH dehydrogenase subunit 1,MC1_vs_CTR,38618.69869721848,-1.3183265332662226,0.3126679263307538,-4.216379174983363,2.4825620255600035e-05,0.0008150921327266,True,up_in_CTR,dimgrey,dimgrey,10,1.3183265332662226,True,True,down_in_tested,MT-ND1
ENSG00000137193,PIM1,"Pim-1 proto-oncogene, serine/threonine kinase",MC1_vs_CTR,321.1353262732337,1.1747943293075154,0.2798529815561781,4.1978982063183246,2.694036701731534e-05,0.0008680226462482,True,up_in_MC1,darkgrey,darkgrey,7,1.1747943293075154,True,True,up_in_tested,PIM1
ENSG00000244038,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit,MC1_vs_CTR,89.19472661647252,-1.838634118667131,0.4382672960054387,-4.195234587260452,2.7258931560143893e-05,0.0008717810148957,True,up_in_CTR,dimgrey,dimgrey,10,1.838634118667131,True,True,down_in_tested,DDOST
ENSG00000143756,FBXO28,F-box protein 28,MC1_vs_CTR,218.27640134901512,-1.1490039877565297,0.2743799857644624,-4.187637755557272,2.818729355310203e-05,0.0008981449440259,True,up_in_CTR,mistyrose,mistyrose,17,1.1490039877565297,True,True,down_in_tested,FBXO28
ENSG00000174705,SH3PXD2B,SH3 and PX domains 2B,MC1_vs_CTR,329.8011167088069,1.0447663050812497,0.2499219364379187,4.1803705587915525,2.910344415207796e-05,0.0009138481463752,True,up_in_MC1,darkgrey,darkgrey,7,1.0447663050812497,True,True,up_in_tested,SH3PXD2B
ENSG00000125746,EML2,EMAP like 2,MC1_vs_CTR,1368.2437222800636,1.3104823467799995,0.3150153728650483,4.160058396075186,3.181662349928578e-05,0.0009673821968884,True,up_in_MC1,dimgrey,dimgrey,10,1.3104823467799995,True,True,up_in_tested,EML2
ENSG00000138459,SLC35A5,solute carrier family 35 member A5,MC1_vs_CTR,281.58992980246893,-1.09133003883792,0.2638713940041473,-4.135840654333178,3.536575443422059e-05,0.001045801870901,True,up_in_CTR,dimgrey,dimgrey,10,1.09133003883792,True,True,down_in_tested,SLC35A5
ENSG00000157193,LRP8,LDL receptor related protein 8,MC1_vs_CTR,314.2485993822479,1.0440984443434211,0.252786904132751,4.1303502170156445,3.622110240941059e-05,0.0010638408819906,True,up_in_MC1,dimgrey,dimgrey,10,1.0440984443434211,True,True,up_in_tested,LRP8
ENSG00000198763,MT-ND2,NADH dehydrogenase subunit 2,MC1_vs_CTR,37494.99886582763,-1.1454886901273245,0.2780550437442948,-4.119647227765232,3.794529040136402e-05,0.0010958447579123,True,up_in_CTR,gainsboro,gainsboro,12,1.1454886901273245,True,True,down_in_tested,MT-ND2
ENSG00000197728,RPS26,ribosomal protein S26,MC1_vs_CTR,3114.912091489919,-1.0331687918339718,0.2519053209519384,-4.101417103575562,4.1062761401184114e-05,0.0011740958433749,True,up_in_CTR,dimgrey,dimgrey,10,1.0331687918339718,True,True,down_in_tested,RPS26
ENSG00000142669,SH3BGRL3,SH3 domain binding glutamate rich protein like 3,MC1_vs_CTR,685.4690517344625,-1.4072445526727049,0.3451736309670073,-4.076917894134309,4.5636598527572334e-05,0.0012630513727102,True,up_in_CTR,dimgrey,dimgrey,10,1.4072445526727049,True,True,down_in_tested,SH3BGRL3
ENSG00000261221,ZNF865,zinc finger protein 865,MC1_vs_CTR,308.60479211925525,1.2469743552921873,0.3060433918487269,4.074501814136702,4.61129538188232e-05,0.0012650756716041,True,up_in_MC1,darkgrey,darkgrey,7,1.2469743552921873,True,True,up_in_tested,ZNF865
ENSG00000167110,GOLGA2,golgin A2,MC1_vs_CTR,3611.0617355282666,1.0576197579458082,0.26147834530154,4.044769966423598,5.237452431699125e-05,0.0013958457329543,True,up_in_MC1,dimgrey,dimgrey,10,1.0576197579458082,True,True,up_in_tested,GOLGA2
ENSG00000130513,GDF15,growth differentiation factor 15,MC1_vs_CTR,1647.6644568469526,1.0134441861467651,0.2514906963844096,4.0297482201794494,5.583662720921733e-05,0.0014610584119745,True,up_in_MC1,dimgrey,dimgrey,10,1.0134441861467651,True,True,up_in_tested,GDF15
ENSG00000197061,H4C3,H4 clustered histone 3,MC1_vs_CTR,6293.7572275701095,1.5928765296725942,0.3972453350450455,4.009805500905305,6.0768783286743645e-05,0.0015343229347398,True,up_in_MC1,gainsboro,gainsboro,12,1.5928765296725942,True,True,up_in_tested,H4C3
ENSG00000173915,ATP5MK,ATP synthase membrane subunit k,MC1_vs_CTR,2813.111229296565,-1.0871935462301987,0.273457523984402,-3.97573096687664,7.016340973298434e-05,0.0016877822487188,True,up_in_CTR,dimgrey,dimgrey,10,1.0871935462301987,True,True,down_in_tested,ATP5MK
ENSG00000253710,ALG11,"ALG11 alpha-1,2-mannosyltransferase",MC1_vs_CTR,286.0956995305089,1.919742361819188,0.4829481876912468,3.975048277945908,7.036498083830945e-05,0.0016877822487188,True,up_in_MC1,gainsboro,gainsboro,12,1.919742361819188,True,True,up_in_tested,ALG11
ENSG00000196712,NF1,neurofibromin 1,MC1_vs_CTR,660.1743600950936,1.0639866689058337,0.2683868703214261,3.964376750738885,7.358795445947409e-05,0.0017409095527604,True,up_in_MC1,gainsboro,gainsboro,12,1.0639866689058337,True,True,up_in_tested,NF1
ENSG00000072134,EPN2,epsin 2,MC1_vs_CTR,244.3917238055868,1.408507108029122,0.3575967265720833,3.938814321739042,8.188526819260794e-05,0.0018672928771326,True,up_in_MC1,gainsboro,gainsboro,12,1.408507108029122,True,True,up_in_tested,EPN2
ENSG00000177352,CCDC71,coiled-coil domain containing 71,MC1_vs_CTR,392.60740839049714,1.1844755424599431,0.3022501914651077,3.91885787306997,8.896955532522082e-05,0.001974941157412,True,up_in_MC1,dimgrey,dimgrey,10,1.1844755424599431,True,True,up_in_tested,CCDC71
ENSG00000101460,MAP1LC3A,microtubule associated protein 1 light chain 3 alpha,MC1_vs_CTR,233.4745960995333,1.1406061689066231,0.2936346844334882,3.8844395072305695,0.0001025662248876,0.0021407499371746,True,up_in_MC1,darkgrey,darkgrey,7,1.1406061689066231,True,True,up_in_tested,MAP1LC3A
ENSG00000140990,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,MC1_vs_CTR,504.0326453880832,-1.1412754842379813,0.2941899973628027,-3.879382353134633,0.0001047220350045,0.0021685246337265,True,up_in_CTR,dimgrey,dimgrey,10,1.1412754842379813,True,True,down_in_tested,NDUFB10
ENSG00000166851,PLK1,polo like kinase 1,MC1_vs_CTR,218.0474246819525,-1.2840886666419766,0.3343979133413149,-3.840002031745116,0.0001230332921474,0.0024535623041407,True,up_in_CTR,dimgrey,dimgrey,10,1.2840886666419766,True,True,down_in_tested,PLK1
ENSG00000169221,TBC1D10B,TBC1 domain family member 10B,MC1_vs_CTR,193.0491506428542,-1.099268758506521,0.2879872422172412,-3.817074499700564,0.000135043403166,0.0026542527861066,True,up_in_CTR,dimgrey,dimgrey,10,1.099268758506521,True,True,down_in_tested,TBC1D10B
ENSG00000148296,SURF6,surfeit 6,MC1_vs_CTR,125.32604362624112,1.5863956224371425,0.4216418401579228,3.762424577795624,0.0001682740630805,0.0031416929628592,True,up_in_MC1,dimgrey,dimgrey,10,1.5863956224371425,True,True,up_in_tested,SURF6
ENSG00000165490,DDIAS,DNA damage induced apoptosis suppressor,MC1_vs_CTR,125.34712335077911,-1.383652375414658,0.3706518387341362,-3.733024447255296,0.0001891942233528,0.0034177659386024,True,up_in_CTR,dimgrey,dimgrey,10,1.383652375414658,True,True,down_in_tested,DDIAS
ENSG00000188229,TUBB4B,tubulin beta 4B class IVb,MC1_vs_CTR,755.9462893417407,-1.1981198439956562,0.3221264671322441,-3.719408264282073,0.0001996900561581,0.0035334500715681,True,up_in_CTR,dimgrey,dimgrey,10,1.1981198439956562,True,True,down_in_tested,TUBB4B
ENSG00000103043,VAC14,VAC14 component of PIKFYVE complex,MC1_vs_CTR,191.5653233022116,-1.1930467282899544,0.3216412792113782,-3.709246310719652,0.0002078771262205,0.0036337784928928,True,up_in_CTR,dimgrey,dimgrey,10,1.1930467282899544,True,True,down_in_tested,VAC14
ENSG00000288722,F8A1,coagulation factor VIII associated 1,MC1_vs_CTR,220.54545447991896,-1.2433064955147175,0.3409042733093924,-3.647083926068411,0.0002652333118318,0.0043459006597111,True,up_in_CTR,dimgrey,dimgrey,10,1.2433064955147175,True,True,down_in_tested,F8A1
ENSG00000162341,TPCN2,two pore segment channel 2,MC1_vs_CTR,228.74472600907907,1.0637525402778127,0.2932201159159825,3.627829342317748,0.0002858140710605,0.0045517988159149,True,up_in_MC1,darkgrey,darkgrey,7,1.0637525402778127,True,True,up_in_tested,TPCN2
ENSG00000118181,RPS25,ribosomal protein S25,MC1_vs_CTR,2166.456982979321,-1.4388104614003991,0.3966061040046018,-3.6278071539305015,0.0002858386281443,0.0045517988159149,True,up_in_CTR,dimgrey,dimgrey,10,1.4388104614003991,True,True,down_in_tested,RPS25
ENSG00000184983,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,MC1_vs_CTR,502.2321048088789,-1.2723490989366777,0.3545942352321389,-3.588183259955483,0.0003329902087357,0.0050891512432438,True,up_in_CTR,dimgrey,dimgrey,10,1.2723490989366777,True,True,down_in_tested,NDUFA6
ENSG00000113597,TRAPPC13,trafficking protein particle complex subunit 13,MC1_vs_CTR,117.01432637919736,-1.3283576201198146,0.3736418145947402,-3.555163175622031,0.0003777445817399,0.0055662533503835,True,up_in_CTR,dimgrey,dimgrey,10,1.3283576201198146,True,True,down_in_tested,TRAPPC13
ENSG00000148291,SURF2,surfeit 2,MC1_vs_CTR,178.0420481938472,-1.092876385389908,0.3104157237416088,-3.520686298415805,0.0004304315096961,0.0060930755511908,True,up_in_CTR,dimgrey,dimgrey,10,1.092876385389908,True,True,down_in_tested,SURF2
ENSG00000105700,KXD1,KxDL motif containing 1,MC1_vs_CTR,128.87865023119704,-1.2879226107441162,0.3680141708521146,-3.4996549392704344,0.0004658607789371,0.0064677860732123,True,up_in_CTR,dimgrey,dimgrey,10,1.2879226107441162,True,True,down_in_tested,KXD1
ENSG00000164751,PEX2,peroxisomal biogenesis factor 2,MC1_vs_CTR,178.950988456592,-1.0894840647095634,0.3132877675010886,-3.477582522291674,0.0005059572798242,0.0069019606813306,True,up_in_CTR,mistyrose,mistyrose,17,1.0894840647095634,True,True,down_in_tested,PEX2
ENSG00000138061,CYP1B1,cytochrome P450 family 1 subfamily B member 1,MC1_vs_CTR,1435.8065860614577,1.03456548260436,0.3018469078816679,3.4274509878694444,0.0006092762769484,0.0077597354741146,True,up_in_MC1,dimgrey,dimgrey,10,1.03456548260436,True,True,up_in_tested,CYP1B1
ENSG00000162852,CNST,"consortin, connexin sorting protein",MC1_vs_CTR,203.86538759377007,-1.0290662248518996,0.3005725686783148,-3.4236864307908577,0.0006177786047614,0.0078448797825225,True,up_in_CTR,dimgrey,dimgrey,10,1.0290662248518996,True,True,down_in_tested,CNST
ENSG00000156469,MTERF3,mitochondrial transcription termination factor 3,MC1_vs_CTR,112.78747990330052,-1.1317460312490788,0.3336181240953227,-3.392339772660887,0.0006929844879184,0.0085119787385151,True,up_in_CTR,dimgrey,dimgrey,10,1.1317460312490788,True,True,down_in_tested,MTERF3
ENSG00000174939,ASPHD1,aspartate beta-hydroxylase domain containing 1,MC1_vs_CTR,119.54697217903056,1.0762080124564704,0.3219884471779793,3.342380827289731,0.0008306301419621,0.0097265195343346,True,up_in_MC1,dimgrey,dimgrey,10,1.0762080124564704,True,True,up_in_tested,ASPHD1
ENSG00000100764,PSMC1,"proteasome 26S subunit, ATPase 1",MC1_vs_CTR,3169.6151422275148,1.16400428621762,0.3513539090979793,3.312911159024627,0.0009233030340868,0.0105327935758907,True,up_in_MC1,gainsboro,gainsboro,12,1.16400428621762,True,True,up_in_tested,PSMC1
ENSG00000204520,MICA,MHC class I polypeptide-related sequence A,MC1_vs_CTR,90.67025417554204,-1.2958862629872183,0.3914224182393244,-3.31071037989164,0.0009305947004406,0.0105593761344354,True,up_in_CTR,dimgrey,dimgrey,10,1.2958862629872183,True,True,down_in_tested,MICA
ENSG00000161970,RPL26,ribosomal protein L26,MC1_vs_CTR,3058.7238973352446,-1.1420405243719316,0.3459885273995029,-3.300804604579419,0.0009640799881631,0.0108396233044129,True,up_in_CTR,dimgrey,dimgrey,10,1.1420405243719316,True,True,down_in_tested,RPL26
ENSG00000184009,ACTG1,actin gamma 1,MC1_vs_CTR,170.77545843947095,-1.0386821292133437,0.3147500424419451,-3.300022205413764,0.0009667717868583,0.0108527478339899,True,up_in_CTR,dimgrey,dimgrey,10,1.0386821292133437,True,True,down_in_tested,ACTG1
ENSG00000180155,LYNX1,Ly6/neurotoxin 1,MC1_vs_CTR,121.3858212519886,1.0246887029054232,0.3105366462948679,3.299735200760934,0.0009677609533494,0.0108527478339899,True,up_in_MC1,darkgrey,darkgrey,7,1.0246887029054232,True,True,up_in_tested,LYNX1
ENSG00000198324,PHETA1,PH domain containing endocytic trafficking adaptor 1,MC1_vs_CTR,138.876496878903,1.2601659855868084,0.3821682381730995,3.297411610161145,0.000975803827937,0.0108945895344947,True,up_in_MC1,darkgrey,darkgrey,7,1.2601659855868084,True,True,up_in_tested,PHETA1
ENSG00000137103,TMEM8B,transmembrane protein 8B,MC1_vs_CTR,191.2032851635292,1.12030841276305,0.3417475408202678,3.278175491984721,0.0010448041802902,0.0114004278840405,True,up_in_MC1,darkgrey,darkgrey,7,1.12030841276305,True,True,up_in_tested,TMEM8B
ENSG00000105373,NOP53,NOP53 ribosome biogenesis factor,MC1_vs_CTR,238.72492742688348,-1.0686649686525338,0.3271432392419761,-3.2666576608116324,0.0010882519203112,0.0117463191648599,True,up_in_CTR,dimgrey,dimgrey,10,1.0686649686525338,True,True,down_in_tested,NOP53
ENSG00000090006,LTBP4,latent transforming growth factor beta binding protein 4,MC1_vs_CTR,174.9364323993019,1.1079207596786769,0.3403799935370927,3.254952643266743,0.0011341127512329,0.0121051466092659,True,up_in_MC1,dimgrey,dimgrey,10,1.1079207596786769,True,True,up_in_tested,LTBP4
ENSG00000185338,SOCS1,suppressor of cytokine signaling 1,MC1_vs_CTR,138.75188921005176,1.0487909637817152,0.3230009164136896,3.2470216351908308,0.0011661952433579,0.0123559459219583,True,up_in_MC1,darkgrey,darkgrey,7,1.0487909637817152,True,True,up_in_tested,SOCS1
ENSG00000175137,SH3BP5L,SH3 binding domain protein 5 like,MC1_vs_CTR,2125.071458533305,1.089365743274127,0.3361344655073743,3.240862973184842,0.0011916845161072,0.0125643416319737,True,up_in_MC1,darkgrey,darkgrey,7,1.089365743274127,True,True,up_in_tested,SH3BP5L
ENSG00000143870,PDIA6,protein disulfide isomerase family A member 6,MC1_vs_CTR,697.1733206252165,1.3214278396151318,0.4079739476049356,3.239000547394623,0.0011994934325895,0.0126312509639154,True,up_in_MC1,gainsboro,gainsboro,12,1.3214278396151318,True,True,up_in_tested,PDIA6
ENSG00000170846,MRFAP1L2,Morf4 family associated protein 1 like 2,MC1_vs_CTR,93.59749713230262,-1.4554086984612729,0.4550321245045584,-3.198474613294457,0.0013815669661973,0.0142021794679927,True,up_in_CTR,dimgrey,dimgrey,10,1.4554086984612729,True,True,down_in_tested,MRFAP1L2
ENSG00000100330,MTMR3,myotubularin related protein 3,MC1_vs_CTR,97.66772356731788,1.1744285133621553,0.3678092623496101,3.193036808969311,0.0014078499928722,0.0143867274419552,True,up_in_MC1,darkgrey,darkgrey,7,1.1744285133621553,True,True,up_in_tested,MTMR3
ENSG00000123496,IL13RA2,interleukin 13 receptor subunit alpha 2,MC1_vs_CTR,111.0483539496236,-1.2470474244300136,0.3938166162782914,-3.1665688365693145,0.0015424883397627,0.015312064506061,True,up_in_CTR,dimgrey,dimgrey,10,1.2470474244300136,True,True,down_in_tested,IL13RA2
ENSG00000288701,PRRC2B,proline rich coiled-coil 2B,MC1_vs_CTR,139.4425731969325,1.3353203907451354,0.4268579414617637,3.12825476825467,0.0017584768463793,0.0167598759034054,True,up_in_MC1,darkgrey,darkgrey,7,1.3353203907451354,True,True,up_in_tested,PRRC2B
ENSG00000134255,CEPT1,choline/ethanolamine phosphotransferase 1,MC1_vs_CTR,234.79362281594183,1.0232722432597652,0.3284457453824745,3.115498549290588,0.0018363425194877,0.0173488158159479,True,up_in_MC1,gainsboro,gainsboro,12,1.0232722432597652,True,True,up_in_tested,CEPT1
ENSG00000157240,FZD1,frizzled class receptor 1,MC1_vs_CTR,171.42189152892055,-1.035087457953236,0.3331106402791484,-3.10733832184354,0.0018878021544518,0.0176628155336651,True,up_in_CTR,mistyrose,mistyrose,17,1.035087457953236,True,True,down_in_tested,FZD1
ENSG00000100823,APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1,MC1_vs_CTR,255.79944014793568,1.5679248226311182,0.5058201366244692,3.0997675045016577,0.0019367260154174,0.0179245757161089,True,up_in_MC1,dimgrey,dimgrey,10,1.5679248226311182,True,True,up_in_tested,APEX1
ENSG00000147996,ZNG1E,Zn regulated GTPase metalloprotein activator 1E,MC1_vs_CTR,90.70133252094274,-1.0721089108571564,0.3489826346061335,-3.0720981634720963,0.0021255981087676,0.0190597504353157,True,up_in_CTR,dimgrey,dimgrey,10,1.0721089108571564,True,True,down_in_tested,ZNG1E
ENSG00000256060,TRAPPC2B,trafficking protein particle complex subunit 2B,MC1_vs_CTR,125.01137670269875,-1.0842369926491635,0.3538352798911889,-3.064242189141193,0.0021822217025848,0.0193464932256883,True,up_in_CTR,dimgrey,dimgrey,10,1.0842369926491635,True,True,down_in_tested,TRAPPC2B
ENSG00000115457,IGFBP2,insulin like growth factor binding protein 2,MC1_vs_CTR,121.42992210781009,1.2446415858795552,0.4063017952488182,3.0633425705572863,0.0021887933722478,0.0193570951145078,True,up_in_MC1,darkgrey,darkgrey,7,1.2446415858795552,True,True,up_in_tested,IGFBP2
ENSG00000176731,RBIS,ribosomal biogenesis factor,MC1_vs_CTR,189.46076915168769,-1.1029295172121605,0.3615585057630197,-3.0504869879484064,0.0022847058000856,0.0198475197019514,True,up_in_CTR,dimgrey,dimgrey,10,1.1029295172121605,True,True,down_in_tested,RBIS
ENSG00000168488,ATXN2L,ataxin 2 like,MC1_vs_CTR,335.16297106009887,1.5905944038324913,0.5237710694725872,3.0368122573744767,0.0023909432249231,0.0203746335016434,True,up_in_MC1,darkgrey,darkgrey,7,1.5905944038324913,True,True,up_in_tested,ATXN2L
ENSG00000161682,FAM171A2,family with sequence similarity 171 member A2,MC1_vs_CTR,98.0681263279,1.114309059477265,0.3671298125110691,3.0351908820907,0.0024038349648485,0.0204101424989842,True,up_in_MC1,darkgrey,darkgrey,7,1.114309059477265,True,True,up_in_tested,FAM171A2
ENSG00000124733,MEA1,male-enhanced antigen 1,MC1_vs_CTR,169.6031042448252,-1.075568783294278,0.3573221947937815,-3.010081094780615,0.0026117794617282,0.0216022180574939,True,up_in_CTR,dimgrey,dimgrey,10,1.075568783294278,True,True,down_in_tested,MEA1
ENSG00000147400,CETN2,centrin 2,MC1_vs_CTR,480.6723821035423,1.1580665695308665,0.3893464893837556,2.974385543744892,0.0029357595497301,0.0232571410201095,True,up_in_MC1,dimgrey,dimgrey,10,1.1580665695308665,True,True,up_in_tested,CETN2
ENSG00000109501,WFS1,wolframin ER transmembrane glycoprotein,MC1_vs_CTR,179.2462073301298,1.0039884846992275,0.3388935470501373,2.962548249851136,0.003051039869128,0.0239289094186383,True,up_in_MC1,white,white,28,1.0039884846992275,True,True,up_in_tested,WFS1
ENSG00000156675,RAB11FIP1,RAB11 family interacting protein 1,MC1_vs_CTR,140.82996085393327,1.0373445136518906,0.3514999126972006,2.951194228447818,0.0031654779323838,0.0245371176387214,True,up_in_MC1,dimgrey,dimgrey,10,1.0373445136518906,True,True,up_in_tested,RAB11FIP1
ENSG00000198894,CIPC,CLOCK interacting pacemaker,MC1_vs_CTR,92.8714184837407,-1.0928558754017326,0.3706907299978317,-2.948160790015237,0.0031967074881596,0.024734380967974,True,up_in_CTR,dimgrey,dimgrey,10,1.0928558754017326,True,True,down_in_tested,CIPC
ENSG00000144560,VGLL4,vestigial like family member 4,MC1_vs_CTR,168.50876167872457,1.028056268231828,0.349318907058999,2.943030701908706,0.0032501618386974,0.0250581673903148,True,up_in_MC1,darkgrey,darkgrey,7,1.028056268231828,True,True,up_in_tested,VGLL4
ENSG00000171443,ZNF524,zinc finger protein 524,MC1_vs_CTR,117.52917716931228,1.1273058648708651,0.3834184217260467,2.9401452851327203,0.0032805838369041,0.0252476305095076,True,up_in_MC1,darkgrey,darkgrey,7,1.1273058648708651,True,True,up_in_tested,ZNF524
ENSG00000176971,FIBIN,fin bud initiation factor homolog,MC1_vs_CTR,88.82916937907605,1.2517643110931829,0.4276663105344867,2.926964973062196,0.0034228742792039,0.0259495341535783,True,up_in_MC1,darkgrey,darkgrey,7,1.2517643110931829,True,True,up_in_tested,FIBIN
