sample_id,ME_antiquewhite,ME_bisque,ME_blanchedalmond,ME_brown,ME_burlywood,ME_chocolate,ME_coral,ME_darkgrey,ME_darkorange,ME_darksalmon,ME_dimgrey,ME_firebrick,ME_gainsboro,ME_indianred,ME_lightsalmon,ME_linen,ME_maroon,ME_mistyrose,ME_navajowhite,ME_orangered,ME_peachpuff,ME_peru,ME_red,ME_saddlebrown,ME_sandybrown,ME_seashell,ME_sienna,ME_tan,ME_white
MD1_2,-1.3277151331484625,-2.6151804249393455,0.05149414561271287,2.589365529772327,3.1433249916737975,2.2843835427408625,-1.7263741587987491,10.209983620736818,-0.6270246203214284,5.517801474038067,-9.438506291050347,0.915033069303684,0.9862593700814318,3.0147385824353687,-0.4323659260526535,4.172893436705977,1.8263365807839111,-0.24641209613103068,0.46444264218343106,1.9192897219520755,3.3996203870722694,2.7505110779456117,-3.6213030432498496,0.5560921640059092,-2.058006713009186,1.6241021373844688,-0.9303575621591116,1.7040668553295797,8.472075853098275
MD1_3,1.6992418146608095,1.4962929950497503,-2.6837823436467225,2.95653136622916,0.8701437642635226,-1.6240870318829206,1.2090099462414223,7.494145109340714,-2.0521303682613166,2.390766444761211,-2.8391712494499934,3.495821460431619,2.8135968984348283,1.3833318976362288,1.9755892581591836,0.22797224869366053,4.226076155323399,5.576708243720376,0.6527788048877078,2.5552671162321214,4.008194739342752,-0.19895027513376823,-4.334989187975426,1.949615422562084,-0.507128469054304,1.1187703611158688,2.866753672648014,0.21179082252247872,6.543778979821652
MA100_1,-4.010770635731964,3.7225016156393202,-1.8781462511507707,2.621608705455369,-0.29792276494344844,1.2895775228984399,2.514467762376049,6.755626822710602,2.975592580361479,-0.8266381598841812,-38.75628842158016,-28.51888465796662,16.28812643315793,0.03699598902526083,2.0424839229111935,-3.5107073592399156,4.463699567969104,-9.070441606353283,-5.359115909023773,3.7176832348093143,-2.6467121957684614,2.4723748973506483,4.256364383124577,3.3753184703118455,1.6492531943435493,0.6952432641426151,-8.118222310615986,4.019069163455139,-2.1044316011410014
MA100_2,-3.81544016607454,0.314605695416362,-2.550582569041875,-2.5214677013578943,0.5030536190595948,-4.023386355016715,-1.8987844975345447,6.934449407379182,2.800646411105229,-1.7728378075662017,-11.697711925098865,-1.3114522576055216,8.600619766901511,1.176199881555063,-0.11289501072414784,1.1159879137525341,-1.5540511304671865,-10.943599545984851,2.6355034763717637,2.4371517480334064,-3.771278543945774,2.8503294559943155,3.4693192125700056,0.26469048111534393,0.8775509603946087,1.6368211211351962,4.265091970705548,0.3497868946310112,-5.6883898873977
MA100_3,1.0046026991168377,-1.9093269421678345,2.3750083887914446,4.255049444645284,-0.3889065803892616,-0.47640428589171285,1.630070278161352,6.183739208164581,2.4387895239563666,-15.186761329536926,-21.56541081007718,3.727981610660426,11.206882598168042,3.5374832036583093,0.7273901744806796,0.06747918003358963,0.16323694388500415,-4.066318584904641,2.809191792782574,3.017049997737741,2.2077675288342835,-9.820570677087073,2.3717355948100582,-2.802912099902105,3.051967648996332,-10.782210677963612,4.987382653266914,-0.6462854830505519,4.452201995664021
MB100_1,-3.8683980013732926,3.2766901528448624,3.1340463000175123,2.771168792972776,-2.8043733410093363,1.381122109820353,1.7934532718011411,7.432725665666525,1.8735932832761293,-0.24742425406719112,-9.955436928462348,2.632009327622307,10.905208448889082,3.4996271677029545,0.029675725519534447,0.2860836941215319,3.3113126797413845,-1.4751362323821213,0.9690947589110653,-0.43498630088736717,1.3008209012975758,2.705979700101036,1.6456278024546032,-2.276765803570921,-1.454423943222163,-0.12598842845607372,0.6105574382200559,0.3221980202557917,5.347831351794696
MB100_2,0.7905574949360478,-0.6993401364202547,1.7968247721872599,-2.01468176651074,-1.265749528939873,0.7801999278777023,-2.5199720190328523,-13.011826922605334,-0.031080409523054815,-0.09126293132831387,17.18963349659034,-2.6662033598100736,-7.548904911468353,0.8124331983771833,0.42469293093527644,2.060484519951249,2.5597245170704297,3.590247918689423,0.9072656097900548,0.11076492692277679,-2.6053457293863547,-0.14208302276319518,-0.2826788277642257,0.5766942851195356,0.08332175011266378,-1.054983128754829,0.9199083577084777,-3.0561651787562134,0.04832583668471543
MB100_3,1.0293733181020077,0.4171633761803619,0.2652087605339832,2.3925523441392276,1.8092240278899712,0.7131272468049346,-0.2160887747134893,-16.16742644136086,1.394411674738301,0.5125981147793591,21.32926858017172,-2.2490937835885365,-5.610452363014107,0.28865887006512575,1.24713648511214,-0.563892563124326,0.35373692704320703,9.577381317260123,-2.6258698635366162,2.3893487018809862,-1.2010113650337462,-2.0468264649417804,-0.17785467256553275,2.403338914462949,-1.809960100373335,1.329815376323036,1.189206448579364,0.4140802136517044,-2.788580998679538
MC100_1,0.5690158653610234,1.612176640694015,2.154806707134428,1.4512330129073456,-0.10704244487871843,0.9551552671925415,2.243726808279534,-22.438132225911684,-0.41405000532344355,0.5498788379227981,20.71426889837662,0.5828352829616644,4.184453727804223,2.080977318327113,1.0657243649110906,-1.0493431291437745,4.429653694942558,17.627946638545037,0.5146185923723927,1.2146237812967455,-0.3199907072667565,1.2485686666021019,1.6860232871046963,3.036859884728655,-1.7583677659693575,1.8143799004410048,0.674219484323357,1.764779476572355,0.061294147371351325
MC100_2,-1.1647394223027345,2.3217382819483534,-2.4936401378614685,0.7952670861706084,-1.124607675230379,0.8096778669971965,0.5262230120989996,-23.63719534810165,-0.7263104439889937,2.2438823084758694,21.474465870924295,1.777902200752977,-0.5591028304838637,3.539957302013024,1.1634852203465542,1.0725736948937366,3.5223071931788925,17.129847627976126,0.7153972839769043,2.337616493559605,3.302858707378218,-0.13032348838123195,-3.725949782760737,-0.25854900855469404,-0.06897383688629405,-0.1477394842009922,0.6158503487329872,0.34476193897345814,-1.1478677151979324
MC100_3,-0.47621405603853706,-0.6362245198339983,1.5088282578765293,-0.12346438638059533,-0.034039789219531796,1.2246364881714114,-1.8433279419460162,-11.317653636503664,0.3684499858220916,-1.3019226902344785,16.332146679021612,1.3421809497592867,-1.0039408432762635,0.69254648405112,-1.4620566426593575,0.30663139089039154,1.1613837861568548,11.537047988768823,0.32434671724436187,0.5418664066045107,1.9946787654506182,0.05966180637826741,-0.43143614664854457,-0.20892381381300132,1.9504857135002918,1.6775381873130268,0.46752736950429186,0.24430748630607424,1.3123348603997287
